Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance
0xe27c3dc592bdc5c07cf5acd5306862494cc44ac1,1,4.445,62933.14666666667,629375.9166666666,10,10,0,9,1,0.01015,3.001,0.8840769749999999,0.00973,3.00058,0.8836569750000001,,,,20,8.83656975,8.84076975,0.0,0.0042
0x70f3055dde5a66dac0b9df6b09bed0705095ccad,1,21282.03833333333,21139.04387254902,1650275.3666666667,10,68,0,66,10,2.157e-05,14.52647379,1.5401679159713697,0.1,19.05,10.472317354417962,,,,78,104.72317354417962,104.73141828605314,0.0,0.008244741873522
0xf36965e734ce6f1abe3b66f0f819b3a8a9bd547c,1,57643.5,4341.158333333334,75008.13333333333,1,4,0,4,1,0.5,4.85545057,1.8388153925,7.35440057,7.35440057,7.35440057,,,,5,7.35440057,7.35526157,0.0,0.000861
0x3c34d50681fe6a75353946831882b8872026f3be,1,4671.36174863388,5288.709722222223,348417.5833333333,61,12,4,8,13,0.009,0.5,0.1375308025,0.0,0.31,0.0457573770491803,0.0,0.0,0.0,73,2.7912,1.65036963,0.0,-1.14083037
0x54ce5f448b0384e3e97ad3d588c62e2ce6635756,1,891.5833333333334,20.78333333333333,933.15,1,2,0,2,1,1.0,2.645,1.8225,3.644139,3.644139,3.644139,,,,3,3.644139,3.645,0.0,0.000861
0x5a26bc52339327a56beb66862e4170eb96f22b42,1,9555.066666666668,1995.6833333333332,15542.116666666669,1,3,0,3,1,1.0,5.41872276,2.8029075866666666,9.39164376,9.39164376,9.39164376,,,,4,9.39164376,8.40872276,0.0,-0.982921
0x50b95d3e35fe0fd07a0d94b8b784823c4b9ecf10,1,166421.4590909091,4281.18717948718,1941946.9166666667,11,26,0,2,7,0.000116146,40.0,1.5394976563846152,0.0,39.99950041,3.638455659090909,,,,37,40.02301225,40.026939066,0.0,0.003926816
0xc82b37b9ea1d90e62c43b407d9bde7e32d468636,1,22911.280952380952,111925.10833333334,384229.18333333335,7,2,0,2,7,0.0029325578333438,0.1,0.0514662789166719,0.0,0.095,0.0145573036653348,,,,9,0.1019011256573438,0.1029325578333438,0.0,0.001031432176
0xfa8952e42f2eeb434c6b31c2c55ca69d9770fb2b,1,1219.1876288659794,1184.58125,156167.8,97,32,0,29,89,0.000291567,0.0175507985,0.0037357349666225,0.0,0.0429487558694226,0.0012755178549682,,,,129,0.1237252319319226,0.1195435189319226,0.0,-0.004181713
0xa6f93d3e16622f2d30fd849f39e98b4d3ac5ed04,1,375.350622605364,2757.922368421053,235423.06666666668,348,38,0,37,233,0.0006,0.057,0.0109966612551634,0.0,0.79,0.0113698783017595,,,,386,3.956717649012312,0.417873127696211,0.0,-3.5388445213161006
0x14b7eab3c6c7815fc0248f01a022d32f5214b5ac,1,4757.898333333333,2156.17,58359.833333333336,10,5,0,2,7,0.001,0.002,0.00154,0.0,0.002881014,0.0002881014,,,,15,0.002881014,0.0077,0.0,0.004818986
0x2ac03b4fc893eb3d29bb886a16003798dd39a54d,1,237.0,0.0,237.0,1,1,0,1,1,1.0,1.0,1.0,0.999916,0.999916,0.999916,,,,2,0.999916,1.0,0.0,8.4e-05
0x0ea9bc850f78aaede66d473f0a8717050db26ac8,1,353.2,14101.44523809524,101182.51666666666,7,7,0,6,4,0.089853,0.229832,0.14290335,0.09,0.229,0.14269335,,,,14,0.99885345,1.00032345,0.0,0.00147
0xf7cc855e3bb2986729ec47c1b6f64e36aa2b0878,1,63.6904761904762,395.4572549019608,39855.53333333333,98,85,2,59,33,0.0,0.6,0.090596789187991,0.0,0.8100284,0.0781012819730184,0.0,0.0,0.0,183,7.653925633355802,7.700727080979234,0.0,0.0468014476234318
0x8e9ce9f09197f87a67b87fe69f36d513cbfc1915,1,4077.270528455285,13237.24761904762,426996.9166666667,82,7,4,7,21,0.0,0.135,0.0704265714285714,0.0,0.28,0.025890670029189,0.0,6e-08,1.5e-08,89,2.1230349423935,0.492986,6e-08,-1.6300489423935
0xd88b17314696afcbba531f1bbade53fcf5bc6018,1,376858.64166666666,50.575,754020.7333333333,2,6,0,6,2,0.0016446,3.06718091,0.688631705,0.021,4.437187409363644,2.229093704681822,,,,8,4.458187409363644,4.13179023,0.0,-0.326397179363644
0x6a723ec56303409bb674170590000bca583fa2bf,1,42.22436974789916,160.67041666666665,30731.966666666667,119,160,2,144,11,0.0,0.00388977,0.0012042941427852,0.0,0.209147582477,0.0031954787037784,0.0,0.0,0.0,279,0.380261965749632,0.192687062845632,0.0,-0.187574902904
0xd34a599544d28f4f1efc307dcaf81ff50e36b56b,1,3894.266666666667,0.0,7788.533333333334,2,1,0,1,2,1.00269398,1.00269398,1.00269398,0.45,0.54968058,0.49984029,,,,3,0.99968058,1.00269398,0.0,0.0030134
0x41b68340d454f4130269b38f5b16118b011260a4,1,4470.0,617.7095238095237,8793.966666666667,1,7,0,7,1,0.1,6.0,1.6142857142857143,11.299559,11.299559,11.299559,,,,8,11.299559,11.3,0.0,0.000441
0x5ae320f06dd93b53bdaaff7bf3339ced86b7fd3c,1,9902.25,124.75104166666668,11898.266666666666,1,16,0,14,1,2.699e-05,1.0,0.3074863942464106,4.91936230794257,4.91936230794257,4.91936230794257,,,,17,4.91936230794257,4.91978230794257,0.0,0.00042
0x8e41b7a2ce76f2d34ff5fee95961bba33faf3669,1,457.4633333333333,0.2703703703703703,2289.75,5,9,0,9,1,1.0,22.0,4.9287329999994025,0.0455663902305659,13.311140609764058,8.871341399998924,,,,14,44.35670699999462,44.358596999994624,0.0,0.00189
0x24ecad110119e2c763f1afc7f4e5dd159238d143,1,8238.189971751412,7170.886885245901,1409530.5166666666,118,61,0,44,51,4.99939867097e-05,4.13259384,0.1656695064386546,0.0,2.447721552735061,0.0882879203065152,,,,179,10.417974596168792,10.105839892757931,0.0,-0.31213470341086
0x7b8583c2d1a5b66ef6cd377b10130b20d09fc04b,1,4015.233333333333,0.0,4015.233333333333,1,1,0,1,1,5.6,5.6,5.6,5.599979,5.599979,5.599979,,,,2,5.599979,5.6,0.0,2.1e-05
0xc6739f5a44bf9552180f87d147f983257fc87bbd,1,433.775,48.20333333333333,1108.5666666666666,2,5,0,4,2,1.0,20.0,5.279999999999999,4.999979,21.39958,13.1997795,,,,7,26.399559,26.4,0.0,0.000441
0x37cf1ee54a33cd1102bea21cd53fe80cfda0388a,1,497.35,112.85666666666664,1061.6333333333334,1,5,0,4,1,0.49,0.97731182,0.618543938,3.09185869,3.09185869,3.09185869,,,,6,3.09185869,3.09271969,0.0,0.000861
0x22ffb8cf9871cb143575effea5524a19d0bd72f6,1,104.9875,21000.98846153846,821978.2,28,39,0,33,26,3.68e-07,3.12907893,0.716995046729878,0.02958,4.4750328,1.0560095115166157,,,,67,29.56826632246524,27.96280682246524,0.0,-1.6054595
0xb415375c3842d2dcdfc877a495b0fb6387be3e45,1,2890.5666666666666,0.0,2890.5666666666666,1,1,0,1,1,2.19,2.19,2.19,2.189979,2.189979,2.189979,,,,2,2.189979,2.19,0.0,2.1e-05
0x1058affcf5cd061abcab30dd1bfef82727f9e96f,1,4200.843333333333,64431.5625,299734.68333333335,10,4,0,4,4,0.04,4.2298006,2.3683892732866254,0.0,2.23,0.946298132,,,,14,9.46298132,9.473557093146502,0.0,0.0105757731465024
0xc912409a69f221b3bb1414894daf604c5f0439d0,1,4.233333333333333,0.0,4.233333333333333,1,1,0,1,1,0.6,0.6,0.6,0.599916,0.599916,0.599916,,,,2,0.599916,0.6,0.0,8.4e-05
0xd8f203a2cfd7c647cd5a6619e90003724895d570,1,6.725,157.4351851851852,1430.3666666666666,2,9,0,7,1,0.042879,19.95829205,3.036605138138889,0.50772424325,26.82,13.663862121625,,,,11,27.32772424325,27.32944624325,0.0,0.001722
0xf6d72609ce9457aed4f6099b4aee25ad16bbefa1,1,1093.9,1.475,1096.85,1,2,0,1,1,0.50772424325,26.82,13.663862121625,27.3,27.3,27.3,,,,3,27.3,27.32772424325,0.0,0.02772424325
0xd1b3f1117928981ef6f42139f575ee34784b016b,1,73275.06666666667,53.69444444444445,73597.23333333334,1,6,0,6,1,0.0123553,3.99996451,1.2948869333333333,7.7684606,7.7684606,7.7684606,,,,7,7.7684606,7.7693216,0.0,0.000861
0x432da47e9fd49066f001cdeafcb767df43074e22,1,1246.0,40.77777777777778,1368.3333333333333,1,3,0,3,1,1.19,5.0,2.563333333333333,7.689979,7.689979,7.689979,,,,4,7.689979,7.69,0.0,2.1e-05
0xbbc0825f36f3e3dec3b6499f02f609bea542e74f,1,1870.9333333333332,4.166666666666667,1879.2666666666669,1,2,0,2,1,3.77134923,19.50813591,11.63974257,23.27938014,23.27938014,23.27938014,,,,3,23.27938014,23.27948514,0.0,0.000105
0xa6de61dbefa9e2f00ad45a09d7fd063c15dd4e1b,1,3.966666666666667,0.0,3.966666666666667,1,1,0,1,1,1.0,1.0,1.0,0.999895,0.999895,0.999895,,,,2,0.999895,1.0,0.0,0.000105
0xe2a2e96a1007a0151838235c55cc80aacd3cdddc,1,79.06666666666666,66.08333333333333,277.31666666666666,1,3,0,3,1,1.0,1.5161066,1.3053688666666667,3.9158966,3.9158966,3.9158966,,,,4,3.9158966,3.9161066,0.0,0.00021
0xba697a889ffc70ae7152b170ed67a478a7b8d9a7,1,444.78333333333336,548.6685185185185,5382.8,1,9,0,9,1,0.0,5.98,1.2789913488888889,12.5,12.5,12.5,,,,10,12.5,11.51092214,0.0,-0.98907786
0xd449e4587dc83adfdc92751fc853a67d3cca5583,1,19992.2,1890.5619047619043,33226.13333333333,1,7,0,7,1,0.002,5.87954463,1.49551178,10.46840039,10.46840039,10.46840039,,,,8,10.46840039,10.46858246,0.0,0.00018207
0x5400cff7aa5537881b305d838a951c3fec123b10,1,12173.7,3035.3566666666666,27350.483333333334,1,5,0,4,1,0.0,0.69957059,0.2920839474038719,1.95955873701936,1.95955873701936,1.95955873701936,,,,6,1.95955873701936,1.4604197370193597,0.0,-0.499139
0xf1c058ae62f2d25efebdd809eedc609cbb9a5090,1,567.6,0.0,567.6,1,1,0,1,1,2.0,2.0,2.0,1.999139,1.999139,1.999139,,,,2,1.999139,2.0,0.0,0.000861
0x17d4434b5bec2b880b69f0577f48eadb6edb26d3,1,3847.4717391304353,38709.35,398166.65,23,8,0,7,13,0.0053234110802249,2.00622113,0.502697419525063,0.0,2.005979629994624,0.1744699852931434,,,,31,4.012809661742299,4.021579356200504,0.0,0.0087696944582051
0x45748f3fc419af5a95ea6190f07e5ec57ec09e21,1,15813.866666666669,20.016666666666666,15853.9,1,2,0,2,1,1.00366945,11.1268226,6.065246025,12.12963105,12.12963105,12.12963105,,,,3,12.12963105,12.13049205,0.0,0.000861
0x9cb48e7c4f6fb3950a61d3a0ce62d2b0cffd61a5,1,5213.103125,0.0,83409.65,16,1,0,1,16,0.1,0.1,0.1,0.0,0.04,0.0025,,,,17,0.04,0.1,0.0,0.06
0x40a082e89ffa93d4425e169e54a1c96774663f37,1,361.6786324786325,429.1382716049383,82114.06666666667,195,27,0,26,61,0.022170095,49.34,2.7496721311681283,0.0,74.0,0.6397914486885233,,,,222,124.75933249426204,74.24114754153946,0.0,-50.5181849527226
0x00067010f3ae17aa53e2b4d5142dda35380cf72d,1,117.8,755.5388888888889,6917.65,1,9,0,9,1,0.005,3.0,0.3600387766666666,3.24011274,3.24011274,3.24011274,,,,10,3.24011274,3.24034899,0.0,0.00023625
0xbb8fbca74cf891b8b91d719d6c3f2ffc5345482f,1,10312.873333333331,8818.283333333333,181147.95,15,3,0,3,15,0.07,2.0,0.8566666666666666,0.0099797,2.06,0.17111878,,,,18,2.5667817,2.57,0.0,0.0032183
0x33d262cbb8d4bcc568f7809230ecf609dd31d379,1,2405.9266666666667,5206.097333333333,142182.06666666668,5,25,0,22,5,0.0,2.0,0.2108789768410685,0.00680952,2.50055129,1.0540513242053424,,,,30,5.2702566210267126,5.271974421026713,0.0,0.0017178
0x1b904168c41038cfb4c8dd0d52635cb8c95106bd,1,23130.25,0.0,23130.25,1,1,0,1,1,1.099139,1.099139,1.099139,1.098278,1.098278,1.098278,,,,2,1.098278,1.099139,0.0,0.000861
0x77b3266cb477daaa2eaacb09d4faaad5c232c253,1,112245.72037037036,1554.6833333333334,1016430.2166666668,9,4,0,4,9,0.01045014,1.0,0.54019074,0.00229427,1.02714884,0.2399307733333333,,,,13,2.15937696,2.16076296,0.0,0.001386
0x202f88bfffc39c9d3794df28a4261d5b536eb37b,1,71053.43333333333,80128.28,471694.8333333333,1,5,0,5,1,0.0005,0.11780307,0.046198161707359,0.22539444,0.22539444,0.22539444,,,,6,0.22539444,0.2309908085367951,0.0,0.0055963685367951
0x9514bb0db553b15df6d9e3c4c03620e4c5cb954a,1,261.1166666666667,792.5722222222222,2899.95,2,3,0,3,2,0.0015,1.08945035,0.69698345,0.8,1.28922835,1.044614175,,,,5,2.08922835,2.09095035,0.0,0.001722
0x4cbae203ebdcb849ad14278f318118ed44835bd9,1,7591.583333333333,972.2916666666666,11480.75,1,4,0,4,1,0.1,1.05360907,0.6361762725,2.54384409,2.54384409,2.54384409,,,,5,2.54384409,2.54470509,0.0,0.000861
0xb2c7aa589013f5bfb10e15179762ebc2192e6550,1,65.65,0.0,65.65,1,1,0,1,1,0.649517,0.649517,0.649517,0.64787889,0.64787889,0.64787889,,,,2,0.64787889,0.649517,0.0,0.00163811
0x1169fad5ee177a516e2c7eeebcfab740f5bfd067,1,2609.0666666666666,214.81458333333333,4327.583333333333,1,8,0,7,1,0.002,0.41,0.10149893125,1.02538394,1.02538394,1.02538394,,,,9,1.02538394,0.81199145,0.0,-0.21339249
0xf9e2f408676d1d7a08378ee879aff6c0556086d3,1,141725.89166666666,8.275,283468.3333333333,2,2,0,2,2,1.0,1.6,1.3,0.099647935,2.5,1.2998239675,,,,4,2.599647935,2.6,0.0,0.000352065
0x5b456907074c8ab93af396e9a80e1c5b9f33af9f,1,55.36666666666667,50.4375,257.1166666666667,1,4,0,4,1,1.0,10.0,4.00046687,16.00100648,16.00100648,16.00100648,,,,5,16.00100648,16.00186748,0.0,0.000861
0x97ef8a1efcb356a76318bf0603890e18ae73d2dc,1,386262.7333333333,0.0,772525.4666666667,2,1,0,1,2,1.0,1.0,1.0,0.4987652,0.5,0.4993826,,,,3,0.9987652,1.0,0.0,0.0012348
0xb25f138ce264d5fe52a64f97fcdc1804c98017db,1,61578.77156862745,716.3212121212122,1054718.65,17,11,0,10,17,0.05,1.1,0.946556039090909,0.00183616,1.33833302,0.6122612605882353,,,,28,10.40844143,10.41211643,0.0,0.003675
0xdd68910e9fc5b71d4f0f5eceb4ec57742bcc3cd5,1,4871.250537634409,5935.614423076923,459660.7166666667,31,52,0,49,20,0.0,13.005150681799424,1.3835931188939266,0.02,8.0,2.5459150220156186,,,,83,78.92336568248417,71.94684218248416,0.0,-6.9765235
0x00de6bb8c4c4072aa4eb8d7e04d76a00d4621428,1,948.5679487179488,0.0,12331.383333333331,13,1,0,1,8,3.1,3.1,3.1,0.0,3.0,0.2307692307692307,,,,14,3.0,3.1,0.0,0.1
0x195c7df16f8f3e2135ac3b52f37c35263fabc00a,1,27141.847619047618,17246.6625,258979.5833333333,7,4,0,4,5,0.3,2.5,1.2229376125,0.0,3.49824045,0.7112986614285715,,,,11,4.97909063,4.89175045,0.0,-0.08734018
0xa375d0337fd8d9effa54cdf2989266381bc6d31f,1,1665.5192708333334,8127.547916666666,183337.38333333333,32,16,0,11,9,0.05,24.05018026,4.037871403551546,0.01301801,20.00095952,2.018643014275773,,,,48,64.59657645682474,64.60594245682474,0.0,0.009366
0xcdd746703c11272c11c94959397da4abf1361b93,1,42.66666666666666,0.0,85.33333333333333,2,1,0,1,2,1.0,1.0,1.0,0.29,0.70640715,0.498203575,,,,3,0.99640715,1.0,0.0,0.00359285
0x5982f7d33aa9f9d0192509e58a59dd282c454a05,1,411653.4666666667,0.0,823306.9333333333,2,1,0,1,2,1.99437718,1.99437718,1.99437718,0.99595379,0.99718859,0.99657119,,,,3,1.99314238,1.99437718,0.0,0.0012348
0x17eb36408edccd62df38938f9f85ac6a590b1f34,1,826240.3666666667,0.0,826240.3666666667,1,1,0,1,1,0.06404713,0.06404713,0.06404713,0.06303913,0.06303913,0.06303913,,,,2,0.06303913,0.06404713,0.0,0.001008
0x0baae096780efa9bb19a1830790ba352049d19e4,1,417489.8666666666,0.0,834979.7333333333,2,1,0,1,2,2.4370788,2.4370788,2.4370788,1.21640874,1.2185394,1.21747407,,,,3,2.43494814,2.4370788,0.0,0.00213066
0xa7f21d9c638881ffbbab011b29aae0a5ec2c3739,1,12586.616666666669,0.0,12586.616666666669,1,1,0,1,1,0.01757638,0.01757638,0.01757638,0.01671538,0.01671538,0.01671538,,,,2,0.01671538,0.01757638,0.0,0.000861
0x138152524e73b8af07d089b7deae581c7152beb3,1,1241.2625,6177.87,71708.8,8,10,0,10,6,3.46945147972e-05,1.05329156,0.345320614531772,0.0614079845147972,1.05320256,0.431245461470965,,,,18,3.44996369176772,3.45320614531772,0.0,0.00324245355
0x36674c2c778f2820170595bdc69aa5ff6d0ba104,1,13419.529166666667,6334.58,85351.01666666666,4,5,0,5,4,0.00226045,1.0,0.4984520899999999,0.0023562676720075,0.99443112,0.6213557194180019,,,,9,2.4854228776720078,2.49226045,0.0,0.0068375723279924
0xfaa47c195cd058708f18028c5b21ebdbb09aef19,1,17.291666666666668,0.0,34.583333333333336,2,1,0,1,2,1.532,1.532,1.532,0.001034,1.53,0.765517,,,,3,1.531034,1.532,0.0,0.000966
0xcfce775f2ed91be67dd0e231e1f8f55c50e11627,1,4445.683333333333,9.191666666666666,4464.066666666667,1,2,0,2,1,0.0089730115652018,1.095,0.5519865057826009,1.1031120115652018,1.1031120115652018,1.1031120115652018,,,,3,1.1031120115652018,1.1039730115652018,0.0,0.000861
0x40f726d6d1b858824061ad96e88101231216c7d0,1,46009.01666666667,5681.353703703704,97141.2,1,9,0,9,1,0.010438028,5.86158392,0.9989593286666668,8.989772958,8.989772958,8.989772958,,,,10,8.989772958,8.990633958,0.0,0.000861
0x4cfd0b335589edcca224fdee1dd3b076f15a5efe,1,1344.4722222222222,937.0833333333334,5907.583333333333,3,2,0,2,3,0.0,1.96967445,0.984837225,0.00217865,1.890147,0.65646015,,,,5,1.96938045,1.96967445,0.0,0.000294
0x0178499f84c76c9b863318703092080f31dfa1ae,1,202.4388888888889,6597.077777777778,20398.55,3,3,0,3,3,0.35643,21.079895,10.518908333333334,0.355947,24.199329,10.518425333333331,,,,6,31.555276,31.556725,0.0,0.001449
0x5a68ea1e6466dc13b8cc77cbe233c8178b6386f6,1,390.0,0.0,390.0,1,1,0,1,1,0.6546647,0.6546647,0.6546647,0.6546437,0.6546437,0.6546437,,,,2,0.6546437,0.6546647,0.0,2.1e-05
0x434497c1f5a12249493f07d02380f7f8ebe675c1,1,3913.0989001692046,5737.39595959596,960214.55,197,33,0,26,197,0.002,12.0,1.3603686794339551,0.035,4.705,0.2272741116751269,,,,230,44.773,44.892166421320525,0.0,0.1191664213205268
0x45b3ccc6c02bc2c79b1663fa7fd1a28663684eca,1,15255.65,71.87708333333333,15830.666666666666,1,8,0,8,1,0.00418892,1.0,0.60436118375,4.83477397,4.83477397,4.83477397,,,,9,4.83477397,4.83488947,0.0,0.0001155
0x35f8753c2e492ae0200ddea40404f01178a7744a,1,5961.5,0.0,5961.5,1,1,0,1,1,1.0,1.0,1.0,0.9999433,0.9999433,0.9999433,,,,2,0.9999433,1.0,0.0,5.67e-05
0x09d3e5ed074fa999e5dbd908024906546828da48,1,24997.141666666663,8754.954166666666,85014.1,2,4,0,4,1,0.41,2.0,0.952525625,0.9099349,2.9000584,1.90499665,,,,6,3.8099933,3.8101025,0.0,0.0001092
0x73f2bea72fe860813d8435cd176cfba721deec42,1,195382.4,534.0666666666667,1369279.0,7,3,0,3,4,0.2,5.0,2.07,0.0041524100587981,4.805503566189488,0.8862031184140094,,,,10,6.203421828898066,6.21,0.0,0.0065781711019334
0x730189b0c993a8c641fc73e58b59cbcaf5078930,1,3660.483333333333,0.0,7320.966666666666,2,1,0,1,2,2.21583731,2.21583731,2.21583731,0.07607039,2.13888492,1.107477655,,,,3,2.21495531,2.21583731,0.0,0.000882
0x958a91127dfe526b0c974452fa9062779d532f3e,1,31224.533333333333,0.0,31224.533333333333,1,1,0,1,1,0.0001,0.0001,0.0001,0.2874849,0.2874849,0.2874849,,,,2,0.2874849,0.0001,0.0,-0.2873849
0x9f2008a23132e4c32fc0615269c2cd3bc5c03131,1,29836.18333333333,151256.27333333337,1810924.566666667,10,10,0,9,10,0.006880528,0.7,0.2694689129498263,0.0083124598231108,0.7090187180941577,0.2484716845591789,,,,20,2.4847168455917887,2.6946891294982636,0.0,0.2099722839064744
0x32875b3b6cedf78743de48d4c5f5758a31d1b8ae,1,43471.96626984127,40584.0037037037,2191078.6166666667,42,9,0,7,14,0.0018346,40.4425785072619,7.117985112329665,0.0,40.459300771261894,1.5186187064455114,,,,51,63.781985670711485,64.06186601096698,0.0,0.2798803402555007
0xdd002d1de493a8705091f03805f270fb024a579c,1,2609.5789473684213,274.8333333333333,50406.5,19,3,0,1,3,0.001,0.01,0.0043333333333333,0.0,0.007,0.0003684210526315,,,,22,0.007,0.013,0.0,0.006
0xc76be07eba6f759cfef1c369a9c9c493a28208c2,1,6465.36111111111,143.7277777777778,19827.266666666663,3,3,0,3,3,0.12,9.5,3.29,1.123,4.5,3.289097,,,,6,9.867291,9.87,0.0,0.002709
0x3aa5c1090e29ceabb054764dacafda2cae605cd6,1,59493.3,3944.561111111112,94994.35,1,9,0,8,1,0.02828,10.0,1.9664983155555555,17.69762384,17.69762384,17.69762384,,,,10,17.69762384,17.69848484,0.0,0.000861
0x76e0a53723a3da6b26629a1055a2fdd263dcb24a,1,20451.93333333333,0.0,20451.93333333333,1,1,0,1,1,0.2,0.2,0.2,0.199,0.199,0.199,,,,2,0.199,0.2,0.0,0.001
0x1f4bb87d5acf75192610bacf91addd71e7f9813c,1,4197.03125,61168.15277777778,400585.1666666667,8,6,0,5,5,0.0146648,1.001,0.5716533341397283,0.01783641,1.000483,0.428257,,,,14,3.426056,3.42992000483837,0.0,0.0038640048383698
0xe24e8a8ad9872ab68db57de4a63800a87cc5279b,1,9699.155555555555,93744.72333333331,526918.55,6,5,0,5,2,0.0018,1.0,0.41756,0.0,0.99958,0.3554861666666666,,,,11,2.132917,2.0878,0.0,-0.045117
0x3397f1a3be3ac6b02e8b0aef8b89d21f7fdaf35b,1,4.64009009009009,16438.67252252252,1216805.1333333333,74,74,0,57,1,0.003596708,12.16,1.1636363564302497,0.0025630565594274,12.15958,1.3265892752410602,,,,148,98.16760636783843,86.10909037583846,0.0,-12.05851599199998
0x15de13fc424c4c4cc3172bd85072800b95028bc9,1,4.266666666666667,0.0,4.266666666666667,1,1,0,1,1,3.35,3.35,3.35,3.34958,3.34958,3.34958,,,,2,3.34958,3.35,0.0,0.00042
0xc01873f70cbb68141cef7f0b5188b05e887ff390,1,455.03703703703707,132.09285714285713,5019.983333333334,9,7,0,7,9,0.0574422,0.536589,0.2346909157142857,0.03536461,0.2,0.1817071788888889,,,,16,1.63536461,1.64283641,0.0,0.0074718
0xc3aa34a8b288ac4e58a2fd3ed93bcaac0cd90422,1,334.7820512820513,18588.15,115881.06666666668,13,6,0,5,12,0.009,14.694,4.62523118,0.0085,8.0,2.134237775384616,,,,19,27.74509108,27.75138708,0.0,0.006296
0x27a77398d0a8ad977eb63c275afcadfdf6106dd0,1,5138.261333333334,6125.190972222223,422465.7,25,48,0,33,23,0.001,10.0,0.9010445338645776,0.014,11.0,1.849939305019989,,,,73,46.248482625499726,43.250137625499725,0.0,-2.998345
0x06dd7ed96a510628405688a2306c33f10583f152,1,3.2876436781609195,12711.910632183908,737481.5,58,58,0,33,1,0.0414956418,4.9961289,1.0503068189692617,0.0410756418,4.9957089,1.0498868189692618,,,,116,60.89343550021719,60.91779550021718,0.0,0.02436
0x9d665e446226f78a203b0f7674325c1a9bb05c50,1,0.6166666666666667,0.0,0.6166666666666667,1,1,0,1,1,1.07863499,1.07863499,1.07863499,1.07842499,1.07842499,1.07842499,,,,2,1.07842499,1.07863499,0.0,0.00021
0x87c4a26f05c9e4af3b8ec6d38f66a812bd41bff2,1,58.88333333333333,22022.816666666666,66245.1,3,3,0,3,1,1.07842499,7.24843441,3.608953133333333,1.07800499,7.24243441,3.606673133333333,,,,6,10.8200194,10.8268594,0.0,0.00684
0x2d515af888401cb3a2140659b06f66c6a7df8518,1,7967.767890772128,4800.660683760683,1597520.683333333,177,39,0,27,59,0.001,30.5,2.37076256751242,0.0,30.0,0.526197613283878,,,,216,93.13697755124642,92.4597401329844,0.0,-0.6772374182620241
0x5afe494bbc31a7e9a898d5c1d412664bd5ade0b0,1,17769.216666666667,5604.041666666667,28977.3,1,2,0,2,1,0.75,1.0,0.875,1.749538,1.749538,1.749538,,,,3,1.749538,1.75,0.0,0.000462
0xf3df0ed1b1e25fce934ec9216d9fac59659d5678,1,1190205.4666666666,0.0,1190205.4666666666,1,1,0,1,1,0.006,0.006,0.006,0.003207243975438,0.003207243975438,0.003207243975438,,,,2,0.003207243975438,0.006,0.0,0.002792756024562
0x537c2bfba6b1880a6b11d4b4e83d4489f163d520,1,2631.811111111111,558.7833333333333,9013.0,3,2,0,2,3,0.00448702,8.69690098,4.350694,0.13,7.5,2.8966666666666665,,,,5,8.69,8.701388,0.0,0.011388
0x71d663de2df38d61a1871bb8ef503d18d19964d6,1,18355.65,6100.537499999999,109917.75,2,12,0,11,2,0.00250206,3.99233806,1.023731055020201,1.17348221024,11.8,6.48674110512,,,,14,12.97348221024,12.284772660242412,0.0,-0.6887095499975875
0x79949b5353006b12cc0d739190d492c577bed080,1,57784.15,1146.2484126984127,81855.36666666667,1,21,0,21,1,0.0035151,2.03409254,0.615564220047619,12.925987621,12.925987621,12.925987621,,,,22,12.925987621,12.926848621,0.0,0.000861
0x2a1c52252043257eb84228a90457772d870c0994,1,762.0,188208.23611111112,1130773.4166666667,2,6,0,6,2,0.36256241,0.5,0.4770937349999999,0.01312,2.47,1.24156,,,,8,2.48312,2.86256241,0.0,0.37944241
0xfedc43d08f2df67bb9087b461db0298ba95d5d3b,1,25970.15769230769,6907.1,702852.5,26,4,0,4,26,0.06,1.199916,0.69714825,0.01129,0.39373179,0.106190653076923,,,,30,2.76095698,2.788593,0.0,0.02763602
0x3414801e9d6bdf352d4d21a30cbb9a178d28381f,1,35466.75,4875.226041666667,574538.1166666667,14,16,0,14,14,0.00888,2.0,0.532412769875,0.01821,3.0,0.6048057142857143,,,,30,8.46728,8.518604318,0.0,0.051324318
0xf4c996752c0346da4d290553fd58b3fcb6774ed6,1,862382.8333333334,2603.905555555556,870194.55,1,3,0,3,1,0.00035,2.0,0.8647833333333333,2.54,2.54,2.54,,,,4,2.54,2.59435,0.0,0.05435
0xe33086e461749c687c2ddc3ec4eb24ea591c0dc7,1,1416.63,1501.3,13088.35,5,4,0,4,5,0.04,0.8332472,0.5621066175,0.01206,0.81,0.4482719999999999,,,,9,2.24136,2.24842647,0.0,0.00706647
0x699abf8d1053243411280400bfcdb3b408f61e67,1,1898.1666666666667,258.47777777777776,6469.933333333333,3,3,0,2,3,0.2,16.0,5.733333333333333,1.5,9.699,5.7330000000000005,,,,6,17.199,17.2,0.0,0.001
