Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance
0x6b636eb7479008cb6dbc81a2751c9b655488c0f4,0,0.0,0.0,130068.93,1,0.112211,0.112211,0.112211,0.112127,0.112127,2,0.11221097,8.4e-05
0x6b6d0a851faafee2c5e4be747a1c5621a70edee6,0,0.0,0.0,3.2,1,2.409084,2.409084,2.409084,2.408612,2.408612,2,2.409084,0.000471636
0x6b713cec140263b0cca185b25faa1a59756ffd26,0,0.0,0.0,42.62,1,1.0617,1.0617,1.0617,1.0611959999999998,1.0611959999999998,2,1.0617,0.000504
0x6b731f964a8752b27c02c47e9596ce10f818ca86,0,29232.53,11356.35,587803.78,6,0.004665,2.892861,0.828522,0.0,0.0016239999999999,25,6.62817813,6.60057813
0x6b74374229347037b7e0985e9c3ba584c28fb189,0,161.74,0.61,324.7,2,13.620548,87.379452,50.5,6.240411,50.499487,4,101.0,0.001026218
0x6b7a1435513e4828fa2d0bb47de7d80ea8ed8a58,0,1.51,133781.55,535138.3,2,0.021521,0.027259,0.023828,0.0,0.01109,12,0.0953111,0.006594239
0x6b7f088e98c2bc0f229c5ea3ed0f8836e5e5b684,0,36.82,0.0,110.45,1,101.0,101.0,101.0,0.05,33.666163,4,101.0,0.001512
0x6b804352f013b7d3550a6b0ed5724ebfbc98560e,0,534.83,1811.85,204029.25,11,0.09958,9.995,0.677836,0.002,3.816704,126,72.52842801,0.011054682
0x6b91fa1406694315aec651df3d1dee06a3a12d4a,0,40705.19,5242.65,859753.03,3,0.33629,265.0,11.963891,0.000529,22.519675,49,382.84451980000006,0.010051869
0x6b96331faab7ac82a3e8693f0a98aeb1e38f3cbb,0,0.0,614.25,207756.37,2,0.207511,0.38,0.293755,0.586661,0.586661,3,0.58751088,0.00085
0x6ba6f2207e343923ba692e5cae646fb0f566db8d,0,0.0,1.38,13800.85,281,0.0,100.0,0.100101,0.0,0.0,10000,1000.911499,1000.911499
0x6ba9eb21977f19e90b04a36d06e9933cf61f57f5,0,6075.0,12437.12,496623.32,1,0.013797,0.500001,0.128521,0.45,0.697333,43,4.755290075,0.571290075
0x6bb3a09ffacc3aaf4c6b8a95ab9716abd3e7999d,0,4.28,33756.85,135044.5,4,1.006027,141.409083,39.309972,1.002774,39.307882,8,157.23988630000005,0.00835763
0x6bbd3efbb404810d684458f07cf5cb7040264bd1,0,0.0,1846.79,229002.38,4,0.0,0.954,0.19999,0.0,0.0,125,24.79879684,24.79879684
0x6bcb2b095cf4f265437887ffd0a35ddf87f36f59,0,4.71,0.38,14.88,2,508.995016,1492.004984,1000.5,3.887237,666.999528,5,2001.0,0.001414909
0x6bd13ee5c9683b7c2b422efff78480f6fc153d8c,0,164.17,0.03,328.38,2,15.747327,85.252673,50.5,2.092,50.499487,4,101.0,0.001026218
0x6bde118e6e396f2a3088e7a02772a8523e6d0fb8,0,32.12,0.0,96.37,1,101.0,101.0,101.0,0.005092,33.666163,4,101.0,0.001512
0x6bde1aa61ce9646defd92db9d1fa138e9ab89774,0,0.0,8872.07,283906.08,5,0.0,1.001567,0.6719229999999999,0.0,0.0,33,21.50152334,21.50152334
0x6bea9c09ac2e0ca90f039b6ee2f19eabfeff3711,0,0.0,319.54,2143.17,1,0.949562,8.49,4.01696,20.074296,20.074296,6,20.08480004,0.010504
0x6beb1c217b29491c67accec28637a71694d0f633,0,0.0,0.0,402.78,1,2.0,2.0,2.0,1.99938,1.99938,2,2.0,0.00062
0x6bfd8603b2e96b10433b6091b5c79036229f6780,0,2351.93,14639.74,106653.9,5,0.002,2.621782,0.896366,0.0,0.6717920000000001,14,5.37819605,0.003859464
0x6c017dd3e604d6043c07cf587fbd75c4f59691b3,0,23.14,0.0,69.43,1,101.0,101.0,101.0,22.0,40.998884,4,101.0,-21.996652
0x6c04c720374e48f256e15946b90fdc7249654510,0,21.36,32654.11,326690.58,10,0.015,1.99954,0.363961,0.100242,0.517252,17,3.63960512,0.01883977
0x6c0892ad6f0612420e45db4b94bf0f414e486e7c,0,50723.92,9654.82,934645.53,13,0.028007,5.005648000000001,0.391943,0.025,0.286725,33,7.05497541,2.754106873
0x6c09143c85708c9a3a8e76ef355701b5554b5a8c,0,7790.94,6300.76,652348.73,33,0.1,12.53082,3.121616,0.0,2.180489,91,118.6214225,3.055495557
0x6c12dd60a7c309ec6c46c884edfe37a6a7b4470f,0,22.9,0.0,68.7,1,101.0,101.0,101.0,1.004162,33.666149,4,101.0,0.0015539999999999
0x6c1d4e5be1ddf5aa958aaa160f4c6012817f0061,0,22.99,1.38,71.73,2,17.07066,83.92934,50.5,0.03951,33.666149,5,101.0,0.0015539999999999
0x6c21909940d6fe8d01850e23b521b7b9fc1b727e,0,0.0,2106.35,200102.78,5,0.0,1.0985200000000002,0.8363389999999999,0.0,0.0,96,79.45224381,79.45224381
0x6c4471c7a18b2340454b3f345c73a26a0981d221,0,6.2,12970.92,999219.65,16,0.0075,1950.0,139.40531299999998,0.0,145.05543899999995,151,10734.20911,0.106614403
0x6c5339b89043d05c28ff22fd388893e644f9e3aa,0,807.56,640.37,19100.73,3,0.009496,3.68528,0.790643,0.01,2.371478,28,16.60349504,0.00315
0x6c58a2b2128036baeef1738e7c71ddcb689690cc,0,2.13,4356.17,135086.17,1,0.049001,0.254142,0.0780899999999999,0.054815,0.113879,52,2.420787961,0.029333301
0x6c700b1f271d4df475bcff3ff51f21c3db8e9a5a,0,126.86,198.53,206946.73,3,0.003,5.0,1.25825,0.0,0.0,1629,5.033,5.033
0x6c7637121a050826d91ce43f94523e6369244a50,0,108.76,0.0,326.28,1,101.0,101.0,101.0,0.01,33.66617100000001,4,101.0,0.001488218
0x6c7690213cdef4ecfb0b07f7e77dd71195071c0e,0,33.44,0.0,100.33,1,101.0,101.0,101.0,3.0,33.666163,4,101.0,0.001512
0x6c77195e75a212bf0be93fefe429bc0c2a51a0c9,0,7367.48,4132.04,953221.08,25,0.009076,40.0,5.7225150000000005,0.0,1.6565009999999998,143,177.39797,-8.130154988
0x6c7d450818797d20dcaf02844273a478658ae50d,0,33.83,0.0,101.48,1,101.0,101.0,101.0,0.1,33.666163,4,101.0,0.001512
0x6c7f03ddfdd8a37ca267c88630a4fee958591de0,0,10.13,515.01,122899.27,2,0.0,2.412473,0.072052,0.0,0.480662,10042,3.170289033,-4802.487994
0x6c865d6839514b029c4ee53f8b7b3539476fb66c,0,0.0,0.0,22076.73,1,1.0,1.0,1.0,0.999559,0.999559,2,1.0,0.000441
0x6c8be9bbacf5db402ea24d67ce2fd649488c4e10,0,0.0,0.0,6.15,1,0.042361,0.042361,0.042361,0.04189,0.04189,2,0.04236144,0.000471636
0x6c8e4ddc46003128ce53c1b9697ee88e3e50d47d,0,0.0,0.0,16.1,1,5.0,5.0,5.0,4.999418,4.999418,2,5.0,0.000581532
0x6c9c63cf0f1eef688af2a39da766f071afa94ffb,0,17.54,62396.92,374486.77,3,0.1,25.0,6.683333,0.097289,6.680139,12,40.1,0.0191689
0x6ca917377b16dfca1f0ec0aad2d9c84758a1d5dd,0,0.0,1450.1,200114.0,4,0.0,0.961735,0.393492,0.0,0.0,139,54.30187896,54.30187896
0x6caa21a6ebada41a7f9c4a8705b79448e972efcd,0,0.0,9946.53,198930.6,6,0.0,115.071575,22.318661,0.0,0.0,21,446.3732223,446.3732223
0x6cad6c565167c458579a294152c07db4c507c94a,0,0.0,2139.34,226769.97,3,0.0,0.384329,0.196172,0.0,0.0,107,20.79428335,20.79428335
0x6cb723c78bf5c0813d1aec20b15772862a9dec33,0,0.0,2394.9,201171.8,2,0.0,1.0,0.323138,0.0,0.0,85,27.14362337,27.14362337
0x6cba1efb8d0490b03f4cf1525c7d69f3bfd4a6eb,0,1640.14,4248.23,462412.32,10,0.01,55.0,7.980592999999999,0.0,1.4662879999999998,239,215.476,-95.377
0x6cc7979d399a436f7f19ad215c1f892d9789fcf7,0,158.55,0.84,318.78,2,8.567171,92.432829,50.5,6.0,50.499508,4,101.0,0.000984218
0x6cd8712e361421bb799c33b64d08729ebcf5747b,0,3.63,10604.56,63649.13,1,400.0,690.0,533.966667,399.998334,533.965822,12,3203.8,0.005067513
0x6ce1290bfd3b5006f835585c2120b0544efa2936,0,56.56,4767.05,964833.48,7,0.002226,2.989122,0.105815,0.000216,0.104161,402,21.1630752,0.122634209
0x6ce2dd298d583cdc21d794c3e687217c9dabc205,0,5520.42,11513.34,463069.5,15,0.276263,42.856488,13.299357999999998,0.5,7.751511,60,292.5858827,-1.971532695
0x6ce48eb8f491330bd88854e8069271adb8cac975,0,26969.87,4685.39,464315.7,3,0.100704,4.1238,1.802786,0.0,0.78125,23,12.6195039,0.1195039
0x6ce81b6206a73dc33f7635942905fdb3fd1e21bf,0,0.0,1955.01,226781.43,3,0.0,0.463344,0.233199,0.0,0.0,117,27.05109265,27.05109265
0x6cec5a4a39b5100ca84f5fa464f3e8fd3244017a,0,0.0,1578.58,198900.7,3,0.0,0.47675,0.212348,0.0,0.0,127,26.75582878,26.75582878
0x6d00225db692138cd2cfa27ddd88d0c57d3840db,0,1342.1,3909.09,1004582.78,4,0.0002,1.09877,0.81926,0.05,6.159624,278,201.5379446,4.429966807
0x6d028f87def57dec055f741f7c4d01788adcb67c,0,21.63,0.0,64.9,1,101.0,101.0,101.0,7.05,33.666149,4,101.0,0.0015539999999999
0x6d03a97d362e42e6526509ccd8b57653c554b493,0,0.0,2024.86,226784.83,3,0.0,0.422199,0.206824,0.0,0.0,113,23.16431391,23.16431391
0x6d0d1e59ccca66a8efd8c3be9985069e19a9885e,0,136670.13,1660.79,286626.55,1,2.057054,156.065337,51.033034,1.0,204.0,10,408.2642694,0.26426943
0x6d0f6ae0072b8aaf5a6d09984daf72309ccba326,0,0.0,0.0,3.88,1,0.133444,0.133444,0.133444,0.132244,0.132244,2,0.13344443,0.0012
0x6d16c2ff5d76bee474714fd490f7aa89b9fbf30f,0,9590.14,45144.95,218940.35,2,3.0,14.159118,6.5645440000000015,0.003711,6.56398,8,26.258175,0.002253447
0x6d1a216818f839bc507c449c8fb1cdec7d7ad8a9,0,0.0,9064.66,190357.85,7,0.0,820.75,212.054265,0.0,0.0,22,4453.139561999999,4453.139561999999
0x6d21d10ec23198e9333a46e11f51db853a5a341e,0,0.0,0.0,438.95,1,8.274884,8.274884,8.274884,8.274264,8.274264,2,8.2748844,0.00062
0x6d28515bf27529843f14dc75cc7ee95a4783e3a1,0,1123.47,270.51,787431.1,8,0.00057,277.77,84.370922,0.0,4.584183,751,1012.45107,-2187.308994
0x6d424130294a7a274f57153e23e01e4e6be661b6,0,26577.3,6973.26,529835.78,14,0.098842,3.5,0.97967,0.0,0.917788,31,14.695050899999998,0.0104419
0x6d4ac1e5eb3250ed4bc5cccb69786ea118673030,0,0.0,0.0,1.35,1,6.291,6.291,6.291,6.290528,6.290528,2,6.291,0.000471636
0x6d4e42b86f87235b23d0445c24fe9242918c2df6,0,0.0,9761.08,97610.85,5,0.0,9.678069,4.159299,0.0,0.0,11,41.59299069,41.59299069
0x6d4eac0e6b308a71578b163337abb78fe21e0221,0,157.73,0.0,315.47,1,101.0,101.0,101.0,0.197195,50.499286,3,101.0,0.001428506
0x6d505f6703f07db4e30aa23af50bd55aa4b7958d,0,6.4,3682.74,18445.72,5,0.1,0.658179,0.349036,0.098787,0.348227,10,1.74517932,0.004045778
0x6d54c9bf6fedbcf8ff3590e83cea6e8158cba49a,0,28514.02,11936.93,698930.08,5,0.008,60.195,10.316333,0.0,2.809545,28,61.898,0.088
0x6d57fe045dcced8b289db59f66cd4354b6483d63,0,2077.07,976.44,125690.6,11,0.001,25.616883,3.488138,0.0,2.557502,78,115.1085621,0.020959194
0x6d5a4e69f127ad3cc7bcbe140a0af60c75e5d54a,0,2848.66,7022.17,1035306.22,34,0.001519,9.312976,0.263624,1.023,2.5916,151,38.22541954,22.67581954
0x6d5c786f03801bfc0dc2f74b903141e0675b9249,0,48.68,21508.24,43113.85,1,2.657489,15.906607,9.282048,2.654445,9.278205,4,18.56409632,0.00768701
0x6d65696fa6cafa6fbe02f8e2334daaf784e7adb7,0,0.0,14513.63,319299.83,4,0.0,1.007346,0.765089,0.0,0.0,23,16.83195227,16.83195227
0x6d726cde26ae1df5d05844f1391f4e9083e53344,0,255.97,16414.01,50777.87,2,0.0013039999999999,0.099,0.039768,0.0,0.019017,9,0.119304225,0.005200914
0x6d7cf0f97f35ef3ab80561e93a89071bd6516bcd,0,77173.02,19234.75,539977.12,4,0.490816,3.028099,1.879351,0.004861,1.252346,10,7.51740336,0.003327256
0x6d7f7d336efbf8768fc9199a4b04c2355813e59c,0,6.08,13535.38,81242.65,2,0.03,100.0,38.005,15.999324,45.605259,11,228.03,0.00370667
0x6d88a82e3b83d79fa042f6656a29b1c421b9ccbe,0,0.0,0.0,18.45,1,0.940096,0.940096,0.940096,0.937896,0.937896,2,0.940096,0.0022
0x6d8cb8d120e60ed0e7fe60aff0c3b918528d853d,0,0.0,32061.7,128246.82,4,1.499528,2.399493,1.962255,0.0,0.0,5,7.8490209,7.8490209
0x6d90c24d2b16a9a951cf6fb4d1af856475fcc7d9,0,62490.9,8905.62,232000.78,3,0.039417,3.999922,2.036068,0.0266,3.392984,8,10.18033882,0.001386
0x6d97d3f88e6467778ff249c3aec7a89cbc8300bd,0,58146.8,68553.37,728981.33,3,0.3057,9.854268,6.018223,0.0,1.97195,12,18.05466777,0.30711888
0x6d9f661bdf9c125d736d355a1c347b63a1112143,0,39.81,706.02,572313.23,3,0.529201,13.582823,1.254559,0.527622,1.306237,1507,964.755533,0.7525476609999999
0x6d9fdb6dd74e9a7672d7206ac3acfca645b84b79,0,13919.87,7430.85,730425.92,8,0.01,36.5,11.545215,0.0,3.693905,60,161.6330056,-4.592712036
0x6da267546c5cb8e34cef0120ce245c56973719a9,0,164.08,0.82,329.78,2,3.125175,97.874825,50.5,0.312924,50.499487,4,101.0,0.001026218
0x6dabf4f399c443889bddd556946f6aacbeaac238,0,21.96,0.0,65.88,1,101.0,101.0,101.0,25.0,33.666149,4,101.0,0.0015539999999999
0x6db4349c2bbdee525e080f63096fc30754cd95d9,0,0.0,0.0,2.38,1,1.984529,1.984529,1.984529,1.984057,1.984057,2,1.98452898,0.000471636
0x6dc3f38db7da0faf5f8f8ff5a7966d03825b6f42,0,110.22,0.21,331.07,2,27.671251,73.328749,50.5,0.1,33.666165,5,101.0,0.001506437
0x6dc5d7b5f5e879ece4398396054a8c620502bd9d,0,0.0,55.66,1540.77,3,0.5,4.0,1.791159,5.372976,5.372976,4,5.37347636,0.0005
0x6dd3014f56c6877336217929acca36d2c78b29ad,0,2.15,383.31,1541.82,2,0.05,9.48,4.1325,0.04895,4.13145,8,16.53,0.0042
0x6ddc8ac070575f784e84f554008521bc2d03667f,0,8462.15,9681.63,364169.23,23,0.010565,15.92219,1.711873,0.01,4.235391,39,47.93243763,1.343136515
0x6ddeffd62f824b9ff0b9719ae8afb175b0cc53ba,0,0.0,2021.53,224389.57,11,0.0,221.2896,79.06845600000003,0.0,0.0,112,8776.598594,8776.598594
0x6df1a9e14a335f6cd46a26e397f3cea03a67d073,0,0.0,1126.64,159982.33,4,0.0,1.144309,0.680048,0.0,0.0,143,96.56681321,96.56681321
0x6df3a8354ffbd6aea4737f9892428b74b45f0b94,0,184.32,38375.1,153869.02,2,0.0,0.03,0.0175,0.0138,0.041237,6,0.07,-0.012474
0x6df51ef97eeb16d8b97d69d6a28edc1990050868,0,127.1,5235.9,225118.62,4,0.045974,0.260371,0.122849,0.044924,0.125265,83,5.159642358999999,0.023775483
0x6dfac573b6fd8f2111bd6daf39f905459b92b0d4,0,16.09,23212.4,348395.22,3,0.16,4.137748,1.389382,0.156643,1.599084,28,20.8407246,0.0526330909999999
0x6e10d1535bbf39416f67f856282890f83e02dafc,0,86885.88,19454.28,859790.03,4,1.5,30.0,9.37475,0.0,1.257675,13,37.499,26.17992364
0x6e131f4b56968b69ceaca9ab448682a9dc35b01f,0,4442.43,38671.19,481823.97,9,0.095,3.116017,0.938549,0.052513,0.113128,16,11.2625924,10.8100794
0x6e2822de17f7bec2e465e4d5be80c1de77f5bd40,0,9454.07,3020.39,645367.48,7,0.0,15.287121,3.886909,0.0,0.852985,82,58.30364212,1.15363892
0x6e2b7107d9b40d2fa6fc5979ec66d16d6467ab42,0,3841.43,4181.45,636491.48,21,0.01,200.22,26.538892,0.0,13.067778,161,1406.561288,-4.7587321
0x6e2d52985ee7d8ef7ce8af9ff45c7f42c696c4e1,0,35.27,0.45,71.43,2,15.015491,85.984509,50.5,49.004789,50.499484,4,101.0,0.001032086
0x6e31cfae15833e4bf56fedab4d7d0315b945ca55,0,18.47,0.0,55.42,1,101.0,101.0,101.0,0.11,33.666149,4,101.0,0.0015539999999999
0x6e35a3e618c10ba0a52160a45ea5a4581b16184f,0,0.0,13340.42,226787.22,6,0.0,4.56528,1.188195,0.0,0.0,18,20.19932204,20.19932204
0x6e371f27b4136dc88acbedc386b12cd55f85bdac,0,1.53,99458.45,895139.88,2,3.827058,44.99595,12.634686,3.826586,12.634198,18,113.7121743,0.004388927
0x6e407b9814c0a825d1065f11e0e02fb4b572c3fa,0,28.16,17020.26,102262.33,5,0.0,2.5,0.725826,0.087513,0.869518,11,4.35495365,0.00736497
0x6e41e2b6c94238e465e77b7c71c47116e75d3f05,0,0.0,2057.81,263399.88,1,0.0,0.0,0.0,0.0,0.0,129,0.0,0.0
0x6e43d8db8e07d36751700c4bbcd056b1233aec21,0,997.08,6079.22,255453.78,23,0.012,4.507006,1.329624,0.0,0.7971229999999999,88,43.8775933,0.035816107
0x6e44efd78d31ab6b3b4cc85e26b600f76ae986cc,0,103.1,3044.08,790260.72,4,0.09,19.5,1.7576439999999998,0.503106,3.2947300000000004,391,448.1991704,0.115879896
0x6e4948c43e76ae9903f1bb21cf4dffb1e6342e5a,0,1.46,0.0,4.37,2,943.31416,1057.68584,1000.5,50.9,666.999528,5,2001.0,0.001414909
0x6e4f24a297c496aef5d404725a9bbd4cc23ac795,0,61.03,36.74,394171.35,489,0.0,1999.998587,9.526978,0.1,75.747375,10000,84761.52103999999,1212.166041
0x6e5d4a29833e51a83539a57461e803bcff409050,0,0.0,73.73,737272.97,4959,0.0,3499.999425,14.345195,0.0,0.0,10000,143437.6048,143437.6048
0x6e623d0f9430d541ee17261369141506121c8807,0,25.89,0.0,77.68,2,27.347081,73.652919,50.5,3.49,33.666163,5,101.0,0.001512
0x6e712bbe530a53b67dc7250b35577ee712bee9e8,0,0.0,20169.48,60508.45,3,0.0,6.399403,4.1329660000000015,0.0,0.0,4,12.3988982,12.3988982
0x6e7521e245f8da083488d514063bd9782c857ff2,0,0.0,21117.81,168942.5,3,0.0,1.001211,0.6900689999999999,0.0,0.0,9,5.520550214,5.520550214
0x6e8262d57577fa53e840d9df129891d26a8c16bc,0,0.0,1354.63,452444.9,5,0.0,66.180436,12.440834,0.0,0.0,335,4155.238457,4155.238457
0x6e869b5a636ea31c3cbfd0082a783a11eab85a82,0,167.35,0.0,669.4,2,489.546147,1511.453853,1000.5,0.001008,500.249559,6,2001.0,0.001764
0x6e8aa093c164b170c46c52fcf7212fcc71efb365,0,51.79,346.95,120159.92,1,0.200235,1.071925,0.233037,0.199815,0.23654,599,70.37718903,0.124761
0x6e910dc521b5524c9146bd7ca41119e96b88ce20,0,2.41,0.0,9.63,2,935.942421,1065.0575789999998,1000.5,0.001078,500.249528,6,2001.0,0.001886545
0x6e94a52e08d23cf66a64a3e2c8275cc6db25bcff,0,35.82,13582.74,258645.15,4,0.000344,2.17802,0.552257,0.001216,0.6552479999999999,35,10.49288361,0.008913569
0x6e956fd2cb41254290f8a48fa5ffa0bce48334cb,0,43366.81,0.0,130100.42,1,0.01,0.01,0.01,0.0,0.002929,4,0.01,0.001211786
0x6e97a0d7764e564cf4f785d4c8981af6fe422232,0,3035.19,18898.54,963647.43,7,0.0,7.2,2.570133,0.0,0.126124,260,28.27146239,-3.1333756060000004
0x6e9a0cbc25e929ac2a34143e99ed410390ec60a2,0,0.0,1741.76,276939.38,2,0.0,0.5229600000000001,0.0058049999999999,0.0,0.0,160,0.922959773,0.922959773
0x6ea9076bbd63c4951ad148d9072a6771f6b9c634,0,18.6,0.04,74.48,2,49.574566,51.425434,50.5,0.762195,25.249483,6,101.0,0.002066409
0x6eaab3dfaf383c0bb698036528b82ccdc3447628,0,0.0,0.0,203.38,1,1.767,1.767,1.767,1.7648,1.7648,2,1.767,0.0022
0x6ead5c9960597d551975920ea53e658472fcd25e,0,26.27,0.13,79.08,2,43.443796,57.556204,50.5,0.5,33.666163,5,101.0,0.001512
0x6eb983a9bef70bd4eecd8110cee6a7c38a3884d5,0,23.44,680.35,799113.78,2,0.021651,1.343587,0.706142,0.498246,1.010933,1947,809.9445847,1.198555314
0x6ebf4182739c3a5f7c37e3f7ee07992b9ace0601,0,14.18,12528.6,301026.63,16,2.555976,35.056171,9.756729,2.555283,9.756171,48,234.161501,0.013386334
0x6ebfafc339846cadd27f892e8bfd0e4464b28413,0,0.0,0.0,2.38,1,1.21,1.21,1.21,1.2095280000000002,1.2095280000000002,2,1.21,0.000471636
0x6ecf02d7152e8acc651f1016089f541bcc6c65ce,0,0.0,1705.11,226778.98,5,0.0,2.462798,1.03335,0.0,0.0,134,137.4354942,137.4354942
0x6edc41eb74ef7835f3723af6df44d74c7689c79b,0,0.0,30231.99,60463.98,2,0.0,22.89,11.445,0.0,0.0,3,22.89,22.89
0x6ede0f194e5734d5a944ef5f78ee4f7570245a09,0,0.0,0.0,2.12,1,1.0,1.0,1.0,0.999442,0.999442,2,1.0,0.000558069
0x6ee013acc25d86ea7b03ad53e6b68163fe7f8ba7,0,23.57,0.0,70.72,1,101.0,101.0,101.0,0.4296970000000001,33.666149,4,101.0,0.0015539999999999
0x6ee51ff3102c8b93faed1198e8455d7194b6e60c,0,1.02,33744.12,101235.42,2,0.001369,0.003212,0.002054,0.000529,0.001214,6,0.006163113,0.00252
0x6ee95a2e926e9fe20749080fc9bb2ea66937f7ed,0,5.49,55533.12,222148.95,2,0.005,95.554473,53.275094,29.98902,71.031824,7,213.100375,0.00490286
0x6ef68da7ef835a2dfe7b97ca0954984e7cf3e1db,0,0.0,1574.87,226781.97,3,0.0,0.288348,0.178546,0.0,0.0,145,25.71059789,25.71059789
0x6ef823d7840feb609a6d4d8a08883de1cbd94df5,0,0.0,7426.41,319335.67,5,0.0,17.146148,1.090165,0.0,0.0,44,46.87710441,46.87710441
0x6efcfdb29d52c498794101efd3ca0d9678fcff0f,0,22.72,0.0,68.17,1,101.0,101.0,101.0,0.005,33.666149,4,101.0,0.0015539999999999
0x6efd2441d8171d1d84da0d477dce61cd0d33b233,0,13.37,2401.89,367012.67,23,0.08,73.5,21.606215,0.0782419999999999,22.804786,296,3284.144693,0.25557213
0x6efe64763e83d78317d07746d9654164398a5470,0,983.72,256.4,55726.6,8,0.01,14.0,4.6860050000000015,0.0,1.33666,67,65.60407482,-5.23892518
0x6f0b157221c6aae8078a06518ea373fa63c40737,0,0.0,0.0,12.2,1,0.5,0.5,0.5,0.49938,0.49938,2,0.5,0.00062
0x6f10f80d0ef4118920f2289a823574ef37762540,0,6062.88,0.0,12125.75,1,0.67675,0.67675,0.67675,0.01,0.337871,3,0.67675001,0.001008
0x6f15b60552e23b592510107140c0106de2026ba0,0,10726.92,5300.98,706977.08,6,0.1,12.5,5.953125,0.0,1.908397,74,95.25,-15.437
0x6f1a71bd29ecffcf0fa54c7482ff4fdcf58303f6,0,5641.66,4009.83,149807.42,2,0.01,6.0,1.208,0.0,0.261787,28,6.04,0.018889824
0x6f2635cbf050aae7e1a22e27789a504ff787468e,0,1.83,5818.54,17461.12,3,0.114854,4.716933999999998,1.669672,0.114346,1.669146,6,5.00901694,0.001578413
0x6f29d934ab0a7c90e1c0efc2a22924fcf3dfa10f,0,6453.62,5824.39,821674.65,30,0.0,182.9,19.40215,0.0,11.168882,132,931.3031863,-6.882865088
0x6f2a16db702ce9872d5ee02a882b50e4d695722c,0,158.51,0.0,317.02,1,101.0,101.0,101.0,0.32,50.499508,3,101.0,0.000984218
0x6f2acc0b86729d3983087633a852abf9c1470a56,0,2287.41,3593.72,67635.75,4,0.005,1.995,0.737081,0.0,0.462421,25,5.89665001,-1.964503397
0x6f2d2b4b174bb384c67f09006570cb227f12500f,0,128.05,2676.14,1044781.85,4,0.19721,14.99,0.274234,0.5941489999999999,0.933167,498,105.5799568,0.13204982
0x6f2dc326b31d51284562a8253c7115663b132a68,0,8005.23,18481.54,820394.98,7,0.035167,8.687327999999999,2.804921,0.0,1.092752,79,58.90334658,-0.105252011
0x6f392a81c622fbc8e1360beb3eda3f64914e96d6,0,3.67,8121.75,89368.62,4,0.828391,7.6238800000000015,5.409216000000002,0.8279709999999999,7.437226,19,59.5013736,0.003564983
0x6f3ef78e40ccb741a22b86651edb994891dde506,0,39.13,2584.23,592840.33,4,0.061527,14.250823,1.122684,1.001132,1.127032,451,253.7264804,0.14425779
0x6f43481693277ff0b4c0dd0bb575ff968bc053fc,0,0.0,98742.3,592453.82,1,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
0x6f4ef148de522bdb3198f3858b5c69d3e4541777,0,10.35,59074.6,354509.72,1,2.984788,266.736384,48.277719,2.984368,48.277285,12,289.6663141,0.002604
0x6f547a621a98bbfc957212f30b442c3493446a31,0,0.0,0.0,185.68,1,20.0,20.0,20.0,19.99958,19.99958,2,20.0,0.00042
0x6f5847de3b529130b955f88b559bead969cdaf72,0,161.01,0.63,323.28,2,47.803114,53.196886,50.5,3.0,50.499508,4,101.0,0.000984218
0x6f58bcd217d1705989e49fa0ce270c26cb177b39,0,17.14,1500.16,311046.43,2,1.011946,20.805864,6.556485,1.008589,6.553071,410,1344.079493,0.6998484
0x6f628672e0a2a8a9e147877ee4b7e8dbd53ad9c0,0,29807.69,6264.42,312120.1,7,0.01,25.0,4.43145,0.0,0.167778,16,31.02015218,29.51015218
0x6f645017ca875ac79ab8641ce984a1b72965c7b6,0,163.33,0.9,328.45,2,10.945516,90.054484,50.5,1.572968,50.499487,4,101.0,0.001026218
0x6f70a40b08f4dfd01a6c2f2423631053e0ef8168,0,15005.89,100484.43,506978.95,4,0.027252,1.31,0.45457,0.000691,0.259377,11,1.818279712,0.002641472
0x6f713ca9fbea80fb20c6c26ee6ea1bad85fde485,0,103.55,14816.31,104439.05,1,0.057579,0.089069,0.084535,0.056311,0.083509,14,0.591746115,0.0071836
0x6f7991ac89156fd4cf0620e07a154498d6616b0a,0,3.52,1384.32,2775.67,2,0.0657259999999999,0.208,0.136863,0.0652539999999999,0.136407,4,0.2737259,0.000912636
0x6f8001b0ccefaf1c0a38cca79d27ced2715b722d,0,0.0,30231.68,60463.37,2,0.0,16.710449,8.355224,0.0,0.0,3,16.71044882,16.71044882
0x6f92874ad0582cab1dbd8654d7afa41c4437daf7,0,4845.22,72161.6,481421.82,6,0.001,1.409489,0.497712,0.0,0.2934,16,2.98627267,0.05227267
0x6f93ebb2257786ec4dbbd8773dc5c5a4cc5f0cba,0,204306.92,0.0,408613.83,1,62.749,62.749,62.749,0.099234,31.374117,3,62.749,0.000765982
0x6f98007e0b75e04b6eda767dcbffdf220da98e05,0,5.0,6878.01,34410.05,5,0.0796559999999999,3.757717,1.277142,0.276809,1.595156,9,6.38571036,0.00508702
0x6fa41dc310f67f99629bf9d637296cdeac468a95,0,21.92,0.0,65.75,1,101.0,101.0,101.0,1.0,33.666149,4,101.0,0.0015539999999999
