Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance,adjusted_eth_value__absolute_sum_of_changes,adjusted_eth_value__mean_abs_change,adjusted_eth_value__energy_ratio_by_chunks__num_segments_10__segment_focus_0,adjusted_eth_value__sum_values,adjusted_eth_value__abs_energy,adjusted_eth_value__ratio_value_number_to_time_series_length,adjusted_eth_value__quantile__q_0.1,adjusted_eth_value__count_below__t_0,adjusted_eth_value__count_above__t_0,adjusted_eth_value__median
0x205dfedbc9c370b281301e272e922c2c059db9d1,0,1.46,1.49,7.35,2,435.990822,1565.009178,1000.5,0.125399,666.999528,5,2001.0,0.001414909,3882.3530882797495,970.5882720699374,0.4872705265758426,0.0014149088285648,5026476.245160394,1.0,-1088.2304143575598,0.6,0.4,-0.12539867
0x2069a1c188909f844d685fad86e5466fac74f81b,0,33.39,0.0,100.17,1,101.0,101.0,101.0,1.0,33.666015,4,101.0,0.001956288,196.1480542359306,65.3826847453102,0.529133884957782,0.0019562880000165,19278.674622801573,1.0,-68.05863480797223,0.75,0.25,-2.924994738034696
0x206d226f226f62994dbc70cc6da1a02f2825466e,0,8288.39,9725.42,896045.23,12,0.030902,34.942362,4.883685,0.0,3.342305,101,200.231068,-0.3072533,689.2059852628443,2.393076337718209,0.809795455516974,-10.317030622889693,7035.0174032329005,0.3460207612456747,-1.0048,0.8096885813148789,0.7370242214532872,0.0
0x206e75e5521b59192ade47f435da6a09e7a4684b,0,0.0,2087.15,319334.13,3,0.0,1.888231,0.700242,0.0,0.0,154,107.1370634,107.1370634,13.524696465608043,0.0883967089255427,0.3959121822007324,107.1370634074638,116.13599238683032,0.9545454545454546,0.2461220320714874,0.0519480519480519,1.0,0.5039717334798759
0x207d0909f5f260e2519c93e72ea7a9e3bd733bcf,0,26.13,0.49,79.38,2,13.287029,87.712971,50.5,0.01,33.666163,5,101.0,0.001512,156.08526672450304,39.02131668112576,0.5899758211615768,0.0015119999999839,13040.475617496888,1.0,-51.68611410389917,0.6,0.4,-0.01
0x2091591fc8a3993bd46efb6405ecd8e14280feb3,0,3.21,0.0,9.63,2,942.166925,1058.833075,1000.5,0.054207,666.999528,5,2001.0,0.001414909,3274.327418669135,818.5818546672838,0.20746061171199,0.0014149088290196,4278780.95976627,1.0,-1073.6959229093848,0.6,0.4,-0.05420669
0x2096185f85ac50aeb99a68bad2a64d320bde08b7,0,2124.79,2886.97,929971.17,15,0.000832,7.3969179999999985,0.192356,0.0,0.4902220000000001,348,48.08896223,0.047220659,197.50390124046848,0.3776365224483144,0.1272898607030584,0.1083828519999948,224.89855444983988,0.9217557251908396,-0.2371038016921941,0.25,0.7843511450381679,0.05020204451376
0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,0,0.0,0.35,3515.13,4417,0.01,389310.7456,54.057505000000006,0.0,0.0,10000,540520.9891,540520.9891,1049963.831785012,105.00688386688788,0.9824463754510496,540520.9890659011,154276552238.79102,0.9978,1.002630812,0.0001,1.0,1.096753945
0x209e9d2c71bb06f5a493f3db05cd6099ba1ce7a7,0,0.0,1803.07,218170.95,9,0.0,6.4,0.767425,0.0,0.0,122,92.85843162,92.85843162,72.96665996,0.6030302476033058,0.1254964295381113,92.85843162,151.8977507697849,0.918032786885246,0.168724475,0.0573770491803278,1.0,0.573978155
0x20a545152f3f9d6639afc1e5aceebfcf90da9784,0,19.89,0.0,59.68,1,101.0,101.0,101.0,0.192957,33.666149,4,101.0,0.0015539999999999,154.54459345298432,51.51486448432811,0.6666600019348298,0.0015539999999987,15301.65297212058,1.0,-51.65948409319371,0.75,0.25,-23.726926273507857
0x20b02cd66ee375f8facb6bad10a2a6daa4ee69cc,0,1.27,0.0,2.55,1,1037.134475,1037.134475,1037.134475,2.0,518.566766,3,1037.134475,0.000943273,2072.2680067044084,1036.1340033522042,0.5009646471527974,0.0009432725528313,2147153.347692321,1.0,-828.5068253727422,0.6666666666666666,0.3333333333333333,-2.0
0x20c00cc47accbe2134093810bf11c849075c5300,0,4.69,2151.53,8624.88,1,0.003,0.003,0.003,0.0,0.0,8,0.012,0.012,0.0294473149387624,0.0036809143673453,0.0838323456232094,0.0035526850612376,0.0001073571296746,0.3333333333333333,-0.0016894629877524,0.5555555555555556,0.8888888888888888,0.0
0x20c0af3c8de0ed2f49fbd872d81d6d91d93f2cf2,0,0.0,0.0,4.98,3,0.009118,8.998677,3.335638,10.006441,10.006441,4,10.00691279,0.000471636,27.994677363723618,9.331559121241206,4.565214442117666e-07,0.0004716362763854,182.1033722252811,1.0,-7.00177347060653,0.25,0.75,0.5041178950000005
0x20c0c17cb6275256e421d0a5902d179cc2bccb54,0,163.19,0.37,327.12,2,20.00026,80.99974,50.5,0.045,50.499508,4,101.0,0.000984218,242.9532367345845,80.9844122448615,0.0233205716148526,0.000984218403218,17152.683646320595,1.0,-70.68131104711773,0.5,0.5,9.9776298411687
0x20ccea5b26e2b5134dc6f2b45bb3ffd2a519e99f,0,0.0,1689.37,319291.53,6,0.0,1.2427549999999998,0.8703989999999999,0.0,0.0,190,164.50546430000003,164.50546430000003,30.595189196424023,0.1618793079175874,0.1116256679430389,164.50546434797965,161.93588659356257,0.9473684210526316,0.1619993491664661,0.0578947368421052,1.0,1.0011357045299576
0x20cfe3cc2bcb2c0b26fe5831941fdcb352021b1e,0,156.31,0.0,312.62,1,101.0,101.0,101.0,1.0,50.499508,3,101.0,0.000984218,200.9990157815968,100.49950789079838,0.5049549250914203,0.000984218403218,20201.803157288043,1.0,-80.19921262527743,0.6666666666666666,0.3333333333333333,-1.0
0x20d51af91afe18272e8ecf38ffe77a997184d742,0,0.0,0.0,5.2,1,16.299,16.299,16.299,16.298214,16.298214,2,16.299,0.00078606,32.59721393953936,32.59721393953936,0.5000241143449143,0.0007860604606406,531.289178618995,1.0,-13.038492545585424,0.5,0.5,0.0003930302303203
0x20dd23b4148f2e69ae2fa697487c9085c40d5b46,0,33.48,4691.4,184270.08,3,0.419,12.593585,1.386282,0.417681,1.384739,78,54.0649865,0.060184713,209.97942010462432,2.692043847495184,0.1777899017995024,0.0654174118976108,462.0413694213513,1.0,-1.000796986,0.4936708860759494,0.5063291139240507,0.0052326991708871
0x20e56ee1e61f9ec625436b71930e8f211b916a4e,0,14303.01,20641.58,470208.58,8,0.01,2.203813,0.855092,0.0,0.551822,28,9.406015864,0.025035864,26.39032655,0.977419501851852,0.2565819907788819,0.0250358639999999,39.85039343797851,0.6785714285714286,-0.6499999999999999,0.6071428571428571,0.7142857142857143,0.0
0x20e9610bb90c6a668cd848b6d0f2800c6f489ff7,0,2.86,0.0,8.58,2,560.113837,1440.886163,1000.5,2.0,666.999528,5,2001.0,0.001414909,5100.6721520278425,1275.1680380069606,0.3483141085421747,0.0014149088288917,5960576.629576493,1.0,-1176.8517389684037,0.6,0.4,-2.0
0x20f4b3e05f1653f06fa29c5d78a7b618e6a74aa8,0,22.82,0.0,68.47,1,101.0,101.0,101.0,1.0,33.666149,4,101.0,0.0015539999999999,172.1563156375075,57.38543854583583,0.6337170361494415,0.0015539999999987,16097.089738951609,1.0,-58.46206005500301,0.75,0.25,-14.92106518124624
0x20faee254c63f18f9a3de3d88fc60dc70d338613,0,4.39,4140.21,24867.6,6,1.0,10.6,5.599859,0.997269,5.598797,12,33.59915656,0.00637284,122.78416565,11.162196877272727,0.0038983132587103,0.0063728400000009,511.6433657818656,1.0,-8.648575003,0.5,0.5,0.001365335
0x2109fc287d455aee29ea13ee1491c66b073827b7,0,20807.97,23567.05,355000.13,3,1.3257,15.252378,5.730538,0.00508,5.730074,16,45.84430699,0.003713634,160.40536386687418,10.69369092445828,0.0949346196097172,0.0037136340628673,870.880310979291,1.0,-9.4265391610075,0.5,0.5,0.660309907499982
0x210f16e3dfe9b8bd9130faccb62f8607d33f29a8,0,0.0,0.0,9.28,1,100.0,100.0,100.0,99.996747,99.996747,2,100.0,0.00325311,199.99674689,199.99674689,0.500016265814568,0.0032531100000028,19999.349388582727,1.0,-79.997072201,0.5,0.5,0.0016265550000014
0x210fd98a90f2f1353f6f96946b6f896b420f081b,0,46795.42,30025.24,230461.98,2,0.009918,6.385,2.3957610000000003,0.005416,2.395354,6,7.18728394,0.001222646,28.70068725284404,5.740137450568807,1.188243246656526e-06,0.0012226460780362,82.79033402731919,1.0,-3.590322654461,0.5,0.5,0.002251217500018
0x2115622bfb8028a370b87a20e5d62c7129e94b45,0,0.0,825.9,1651.8,2,0.011415,0.0344779999999999,0.022946,0.0,0.0,2,0.04589263,0.04589263,0.02306275,0.02306275,0.0987867122245022,0.04589263,0.0013190119629397,1.0,0.013721215,0.0,1.0,0.022946315
0x2119d45f3945823e3f319ef5c8fff37eef267363,0,0.0,2099.86,226784.83,3,0.0,0.419104,0.204169,0.0,0.0,109,22.05025232,22.05025232,2.526942662234355,0.0233976172429106,0.2536548887142132,22.05025231881971,5.425315328568905,0.981651376146789,0.1127631843222548,0.0275229357798165,1.0,0.1801754022297869
0x21345745afc0dc4d3302ce2713bf8446db7d47db,0,107.78,0.21,323.75,2,25.753052,75.246948,50.5,0.5,33.666176,5,101.0,0.001473262,176.02047500159642,44.00511875039911,0.3501067150535968,0.0014732617871686,16172.506780070002,1.0,-60.04411604292768,0.6,0.4,-0.5
0x2139d89594d3c105b76518f90ec1cea0359be969,0,0.0,1659.47,229007.07,3,0.0,0.476226,0.24085,0.0,0.0,139,33.23729368,33.23729368,3.8490171931636543,0.0278914289359685,0.1769084504724685,33.23729367868613,9.6123937384688,0.9712230215827338,0.119754205839748,0.0359712230215827,1.0,0.2257525808826413
0x213eefdbb605e1240a670269bf722c2836a36139,0,0.0,0.0,6.95,1,25.18,25.18,25.18,25.179528,25.179528,2,25.18,0.000471636,50.35952836372361,50.35952836372361,0.5000093653831096,0.0004716362763836,1268.041048619562,1.0,-20.143575527351253,0.5,0.5,0.0002358181381918
0x214afaf6394a5f9ed3405d66a7d4a2d3167e81d4,0,23.76,0.18,71.63,2,12.641308,88.358692,50.5,1.572827,33.666151,5,101.0,0.001548055,242.5091781657564,60.627294541439085,0.0109739707523207,0.0015480551053173,14561.972354703032,1.0,-55.4568701159645,0.6,0.4,-1.57282719
0x214c92feac9fc58126759eed42521db1e4154011,0,246604.77,47589.5,1072940.78,4,0.226539,9.42459,3.327806,2.4,7.733333,10,23.29464043,0.09464043,66.07969506997084,6.607969506997084,0.1275883366678026,-2.5968269999708404,511.3101824582354,1.0,-2.6914674299708388,0.3636363636363636,0.6363636363636364,0.45178614
0x2153808889d3ae885952d6c2556650da911f3c28,0,195.32,14896.46,358491.55,3,0.012766,2.1,0.223746,0.541199,1.072915,29,5.369897006,0.005323106,15.56593757097516,0.5559263418205413,0.0029677376198821,0.0053231064572254,13.808063317736178,1.0,-0.594942984,0.1724137931034483,0.8275862068965517,0.0991626820426582
0x2156b917277eaba953038a9211ae0ad0b77c05ee,0,164.18,0.85,330.05,2,48.099232,52.90076800000001,50.5,0.177458,50.499487,4,101.0,0.001026218,158.52381986180495,52.84127328726832,0.1514387986005817,0.0010262184032399,15277.03685461254,1.0,-70.62829833511773,0.5,0.5,23.9608867999653
0x215c4e9d915ada801d977c6fa07d1cb78b5b1218,0,19.67,26794.86,187701.7,5,2.9879,25.690863,8.910921,2.986901,8.909343,14,62.37644443,0.01104665,236.96090249,18.22776173,0.0492863027113555,0.0110466499999999,1811.690985990994,1.0,-8.523721045,0.5,0.5,0.0004997399999999
0x215f9e61c795722ed3466d6f41fe72e3e6b02e58,0,0.0,0.0,0.78,1,0.6,0.6,0.6,0.59916,0.59916,2,0.6,0.00084,1.19916,1.19916,0.5007004899995191,0.0008399999999999,0.7189927056000001,1.0,-0.479244,0.5,0.5,0.0004199999999999
0x21601470eb1d59c43e6464a6117b61c0ba4b623d,0,159.63,0.33,319.92,2,30.570382,70.429618,50.5,10.56,50.499508,4,101.0,0.000984218,200.72787084471696,66.90929028157232,0.0658800241523908,0.000984218403218,14185.608551045863,1.0,-66.47531104711774,0.5,0.5,10.0051908228133
0x216296612bb82140a79ddcb439d42f7d5bc21555,0,18.69,0.0,56.08,1,101.0,101.0,101.0,0.464028,33.666149,4,101.0,0.0015539999999999,187.11564460226484,62.37188153408828,0.5722854540951744,0.0015539999999987,17825.020585449853,1.0,-64.60658315390593,0.75,0.25,-7.441400698867581
0x2169474bc610c5b01da00f9a836f66e690f11dd3,0,2769.14,1829.42,977821.2,8,0.004382,1.290048,0.400615,0.018815,2.326431,497,169.8607278,0.031281788,383.4807246107436,0.7731466221990797,4.6376292851989205e-05,0.0312817882953622,12800.508939079496,1.0,-0.1092258736,0.1468812877263581,0.8531187122736419,0.2468786050251438
0x216fc0aa752393f8f215b603b4156987d3d8bbbf,0,27.06,6966.37,386355.1,20,0.0,10.0,1.96474,0.0,0.007886,8635,43.22428764,-24.69371236,176.09424528000002,0.0202990484472622,0.2593152491042689,-25.193712360000003,255.9133415336389,0.0059935454126325,-0.01,0.997579529737206,0.758068234209313,0.0
0x2172ba5e2b02d401c4176493058182605e6ad941,0,160.4,0.84,322.48,2,28.835584000000004,72.164416,50.5,1.2,50.499508,4,101.0,0.000984218,215.29226456424243,71.7640881880808,0.0519666299960082,0.0009842184032322,16000.47741482493,1.0,-70.21931104711774,0.5,0.5,13.81779186955906
0x2176f34ffbc4e8c9793b5203dfdaec72313464a8,0,21.65,0.0,64.95,1,101.0,101.0,101.0,4.190308,33.665988,4,101.0,0.002035312,267.36085993829573,89.12028664609858,0.5668359332555449,0.0020353119999985,17996.389081073154,1.0,-64.1314327299061,0.75,0.25,-6.637562839617377
0x218bb1e2c6ad45ced2b8d981f3126845d5864ee0,0,0.0,44932.58,89865.15,1,1.0,6.397953,3.698976,0.0,0.0,3,7.39795266,7.39795266,11.79590532,5.89795266,0.0,7.39795266,41.93379823960107,1.0,0.2,0.3333333333333333,1.0,1.0
0x2192e1fad823c9f8460101fd191a24a3b5763708,0,23.82,0.03,71.52,2,9.002749,91.997251,50.5,10.483054,33.666155,5,101.0,0.001536086,138.39847538853633,34.59961884713408,0.6636174931571323,0.0015360863394562,12753.57313184195,1.0,-45.486408836787504,0.6,0.4,-10.48305391
0x219a8dbb99c72452f504fda0e609cf08677a3cc5,0,7460.29,176.82,45115.37,2,1.0419,1.479585,1.260743,0.0,0.5868329999999999,8,2.52148541,-0.99951459,9.02107082,1.288724402857143,0.1438174477423387,-0.9995145899999998,7.548149595484869,0.75,-1.165,0.75,0.625,0.0
0x21a1662d90d163f79f9e71fda42c60926e80699c,0,791.69,2218.5,104068.4,15,0.02,246.07676,27.020526,0.0,9.455127,90,621.4721067,-12.0214319,2114.158999148,23.754595496044946,8.895634163824576e-06,-12.021431899999964,140518.36855918737,0.5777777777777777,-12.0,0.7444444444444445,0.6333333333333333,0.0
0x21a4231bfed3d8bec36b26619dd66811881bf20f,0,50337.59,50590.45,554724.92,1,0.3835,5.0487,2.204475,0.0034,1.259054,11,8.8179,0.004522521,32.44063495782577,3.2440634957825774,0.230806574152045,0.0045225210871471,67.54320485572647,1.0,-2.7904,0.6363636363636364,0.3636363636363636,-0.00408002
0x21b00c533d14b6a2b962d3880c661bd8010abb79,0,17.84,0.0,53.52,1,101.0,101.0,101.0,1.0,33.666149,4,101.0,0.0015539999999999,195.1920576375075,65.0640192125025,0.5338641343563942,0.0015539999999987,19107.85786780363,1.0,-67.67635685500301,0.75,0.25,-3.4031941812462394
0x21bc2f983e59d96f1304cebe37bc7708f521531b,0,0.0,3137.37,229027.95,3,0.0,0.382503,0.173491,0.0,0.0,74,12.66481125,12.66481125,2.542078767730024,0.0348229968182195,0.2300907997956754,12.66481124881473,2.649060421556919,0.9594594594594594,0.1056168467062439,0.054054054054054,1.0,0.1463757724761152
0x21cf4a2061ce0838d24411692a6a6d295c331e23,0,0.0,0.0,2.45,1,0.50145,0.50145,0.50145,0.5009779999999999,0.5009779999999999,2,0.50145,0.000471636,1.002428363723616,1.002428363723616,0.5004704936422874,0.0004716362763839,0.5024314234191917,1.0,-0.4007355273512544,0.5,0.5,0.0002358181381919
0x21d015a35f26437309ff5558beffc719abbb7ca7,0,2388.85,3763.16,79321.42,7,0.031955,7.074039999999999,1.2080229999999998,0.014,2.43925,24,19.32837387,-0.185626125,56.95506602055226,2.4763072182848807,0.0109297453009904,-0.1856261253456796,183.13912894050355,0.9166666666666666,-1.07,0.3333333333333333,0.6666666666666666,0.468040505
0x21e7dc2eb03ae57f1d81f2cb566c7780d11c7daf,0,2536.45,2007.32,996723.37,40,0.119,51.0,7.500122,0.0,3.887749,423,1080.017503,-4.664588485,5109.1021459372505,9.585557497068011,0.0069449066599941,-7.689755564114192,223174.7034801585,0.445692883895131,-5.0,0.6104868913857678,0.6835205992509363,0.0
0x220bc4095ef704fcc87f19ddbd919826d2553052,0,8.75,26227.35,131180.5,2,0.8127,12.62,5.48754,0.8122560000000001,5.486018,10,27.4377,0.007611987,103.91831999443694,11.546479999381882,0.05544482361062,0.0076119865315288,451.8009683991824,1.0,-5.765229928726356,0.5,0.5,0.0002219837499999
0x220c15f9c6412b13c20e631ed1f1d1706ee60b67,0,0.0,28348.18,226785.43,4,0.0,26.273945,4.602367,0.0,0.0,9,36.81893952,36.81893952,58.66261698,7.3328271225,0.0,36.81893952,718.430087636082,0.7777777777777778,0.0,0.3333333333333333,1.0,1.10763103
0x220f4451b81066e1ef154ef9a22d7e6ea27fe07e,0,3.38,0.05,10.25,2,208.374399,1792.6256010000004,1000.5,0.429528,666.999528,5,2001.0,0.001414909,3269.7229670055267,817.4307417513817,0.5625132596664312,0.0014149088292469,5712765.859683522,1.0,-1095.6470958850514,0.6,0.4,-0.42952837
0x2210cbe4ca64381d68b33c3459f7a4159656ba11,0,0.0,2799.84,226787.03,3,0.0,4.575314,1.071273,0.0,0.0,82,86.77313903,86.77313903,22.001879740000007,0.2716281449382717,0.0764246367018334,86.77313903,111.25600637702942,0.9634146341463414,1.010975268,0.048780487804878,1.0,1.034733765
0x22176213fe28d1a5cd15dd5060bf8670d84f67a1,0,159.63,0.33,319.92,2,49.568917,51.431083,50.5,50.0,50.499508,4,101.0,0.000984218,102.43009829998104,34.143366099993685,0.2592494026042955,0.0009842184032322,10203.133440003638,1.0,-50.69931104711774,0.5,0.5,-0.2155412591921433
0x22207eb0ccbcb198234181303c7b07bd4434a2ca,0,0.0,3194.26,226792.33,3,0.0,0.348236,0.16724,0.0,0.0,72,11.87407224,11.87407224,3.146074988,0.0443109153239436,0.2042973733478545,11.874072242,2.317633246142824,0.9722222222222222,0.1035838306,0.0416666666666666,1.0,0.1440231484999999
0x222177cf11f9a9697a03236225638412124987b2,0,0.0,0.0,631600.65,1,0.008481,0.008481,0.008481,0.007797,0.007797,2,0.0084812,0.0006846,0.0162778001919299,0.0162778001919299,0.5419830197852951,0.0006845999999999,0.0001327177281241,1.0,-0.0061688200767719,0.5,0.5,0.0003422999999999
0x222a72d0594e103b4a7b45f37cffb74e47403692,0,7470.96,8287.97,199029.1,13,0.006793,2125.25925,146.984511,0.09958,220.476327,25,2204.767658,0.004389,5225.666306047822,217.73609608532595,6.0531536135269176e-05,0.004388999999719,5248132.246527629,0.88,-280.0,0.4,0.6,0.4905779
0x222ce6ca5d1835f50b1c89804f067982b2de229c,0,0.0,2043.1,226784.6,2,0.0,0.421487,0.202148,0.0,0.0,112,22.43845016,22.43845016,3.243199960000001,0.0292180176576576,0.2467184393311199,22.43845016,5.523234425620862,0.9821428571428572,0.107641867,0.0267857142857142,1.0,0.1745055999999999
0x222fa03e0d6b136a9fbe6927e5193f91bdb78c99,0,22.22,0.0,66.67,1,101.0,101.0,101.0,0.14,33.666149,4,101.0,0.0015539999999999,153.0356985629843,51.01189952099477,0.6670636312251762,0.0015539999999987,15292.394192236388,1.0,-51.07181322519372,0.75,0.25,-24.48137371850786
0x2234154b3fba9c8e9dfe27ae3fd8cd467b11dcd7,0,176.1,6234.35,1020036.7,1,0.100002,0.202384,0.104542,0.005571,0.130346,288,16.72668397,0.042386191,79.84723030507797,0.1957039958457793,0.1737238968649505,0.1240060238496484,11.722551994343377,0.9877750611246944,-0.1008341759999999,0.4352078239608802,0.5647921760391198,0.100008466622416
0x224375eb4750d7e6d3e11891813cac0100966bb9,0,7.06,5829.16,472726.58,2,0.0101,9.014,1.056678,0.307987,1.068449,161,85.59094657,0.115042657,340.9765773110747,2.131103608194217,0.0122820316173187,0.1150426574660167,368.7257995326927,1.0,-1.02045459,0.4968944099378882,0.5031055900621118,0.0100999699528819
0x2244eb8629e2ee03d77b9184480524c0c811a33a,0,14.36,0.0,43.07,1,101.0,101.0,101.0,2.28,33.666149,4,101.0,0.0015539999999999,191.43199943713108,63.8106664790437,0.5528155296838426,0.0015540000000129,18452.810118836554,1.0,-65.78833357485242,0.75,0.25,-5.28322328143446
0x2246e6bca2a6e8e96a356f9f35bbe25d6f6c0b99,0,9240.32,22158.67,744244.83,11,0.005,4.594855,1.17976,0.0,3.109485,40,34.21304,0.00870215,106.43382068454878,2.6608455171137195,0.2103043002965477,0.0041644335256083,265.4670715829636,0.975609756097561,-4.479429309432366,0.2926829268292683,0.7317073170731707,0.471
0x224a7dc613c4c0b1c91cee09f2432dd4954f4f52,0,161.67,0.04,323.42,2,45.719156,55.280844,50.5,3.854759,50.499508,4,101.0,0.000984218,161.9867890019023,53.99559633396744,0.1431860490667985,0.000984218403218,14598.078696664988,1.0,-69.15740736711774,0.5,0.5,20.93219832994908
0x2257833cbccd375d80780f67d5180c1bb63c262d,0,6.51,1323.34,219001.22,2,0.049001,0.056258,0.049785,0.049121,0.081022,265,8.214467218,0.112283308,26.20790374330376,0.0988977499747311,0.0635077273094767,0.1206185305130809,1.1139762350600986,1.0,-0.0973607149999999,0.3759398496240601,0.6240601503759399,0.049055633776804
0x225f0d4905281b19e2c1b2ca8f113d6f823bc5b6,0,99.11,8153.28,123290.22,3,0.22,8.3,3.008593,0.999392,4.512047,25,45.12890141,0.00842815,154.73135374,6.4471397391666665,0.1484620560024723,0.0084281499999994,545.4969681859407,0.92,-5.69023824,0.4,0.6,0.53101722
0x2263a738896ca7e02dcfa0cf75e8edd7fc9e28a4,0,0.0,1563.96,226774.68,3,0.0,0.962345,0.413793,0.0,0.0,146,59.9999691,59.9999691,7.003960283029205,0.0483031743657186,0.0556292592995174,59.999969104809,32.52719870797061,0.9726027397260274,0.1665382497990521,0.0342465753424657,1.0,0.3288737666792348
0x2267345a25d8010687a624eaf7184a0a0c39a40f,0,3661.74,1255.66,107972.32,7,0.05,118.17,17.490772,0.0,11.659885,40,279.852357,0.015119374,764.1889158579622,19.5945875861016,0.5538020726420958,0.0151193735378569,29682.3580337581,0.825,-15.0,0.6,0.5,-0.05
0x22711abdbce197a7683b283ecd0ef4d4da9c51f4,0,0.0,0.0,4.72,1,1.07861,1.07861,1.07861,1.078139,1.078139,2,1.07861032,0.000471636,2.156749003723616,2.156749003723616,0.5002186792496558,0.0004716362763839,2.3257832437517933,1.0,-0.8624637833512544,0.5,0.5,0.0002358181381919
0x227618077b113a43f3cb65a153cb24c64e5750a4,0,196.73,3899.8,1343036.75,5,0.010026,2.21625,0.207388,0.012661,0.223365,634,68.23067335,0.1042478,588.7944017171728,0.4585626181597919,0.4272402120319377,0.286624150117264,253.8119448869491,0.9945525291828794,-0.2921057058028074,0.4373540856031128,0.5626459143968872,0.0500517838279236
0x2278d7a656a21db592cd9fc2b81b89edc8fe696d,0,2.48,3957.68,7920.32,2,0.888833,0.90207,0.895452,0.8878370000000001,0.89469,4,1.79090325,0.001523857,5.370189823091853,1.790063274363951,0.2465136192347043,0.0015238566038668,3.2047880713380565,1.0,-0.8974308474990051,0.5,0.5,0.0004980351521399
0x227cb82ac1788ce7037c92e18c1a13fcead09dc7,0,0.0,1023.61,289682.58,6,0.0,1.218475,0.810535,0.0,0.0,284,229.3814585,229.3814585,35.75811715000525,0.1263537708480751,0.1265510601409566,229.38145847467595,222.5947169505769,0.9612676056338028,0.1239329453433141,0.0422535211267605,1.0,1.0011242004433942
0x228ba83be853ca88fd404e5d86b3b19404c7567b,0,22.81,0.0,68.42,1,101.0,101.0,101.0,5.383881,33.666149,4,101.0,0.0015539999999999,199.8072737725579,66.60242459085264,0.6633045839339388,0.0015539999999951,15379.058500545443,1.0,-54.60728135800771,0.75,0.25,-18.095583196240355
0x228d5c4e88f3350f82a892b945de031f5fa0bdaa,0,12.01,32682.6,326946.1,6,0.988,5.508621,3.658094,0.98758,3.657646,20,36.58093586,0.004477596,133.9907536704862,7.052144930025588,0.0063325010585553,0.0044775957569145,308.1654844358118,1.0,-4.961679226646872,0.5,0.5,0.0002099999999999
0x2296df8eb1262624e7a023b63c1d76aab416a1ae,0,0.0,2385.6,229017.93,4,0.0,10.0,1.064131,0.0,0.0,97,102.156607,102.156607,44.1491823710453,0.4598873163650552,0.0384528633646724,102.15660700306655,234.2800094457041,0.9278350515463918,0.6057377959845616,0.0824742268041237,1.0,1.001272798080474
0x229c1f18774fcf2b37e1de5326fcefbd5657004b,0,0.0,0.0,64.37,1,0.756631,0.756631,0.756631,0.756127,0.756127,2,0.75663071,0.000504,1.51275742,1.51275742,0.5003331664002388,0.000504,1.1442176328905282,1.0,-0.6048509679999999,0.5,0.5,0.000252
0x22a48f0e4c041f9acaf9886a51244889c3da9912,0,17069.52,6366.53,575748.92,5,1.4447,30.0,6.369997,0.0,3.183423,40,63.6999702,-31.80272687,269.75503062325737,6.916795657006599,0.1122219719440815,-33.48321123325735,2786.750175409775,0.5,-5.799999999999997,0.8,0.575,0.0
0x22a88aa727c436750fb434a90a74092b2737b11b,0,0.0,5499.05,60489.52,2,0.0,7.35,2.595616,0.0,0.0,12,28.5517771,28.5517771,23.7022858,2.154753254545455,0.0767533297909153,28.5517771,116.01133168106442,0.9166666666666666,0.1057860000000001,0.1666666666666666,1.0,2.04183855
0x22aba9d7196cd276fac728fbed9606c4fb5acb2d,0,164.83,0.21,330.08,2,4.057561,96.942439,50.5,4.038883,50.499487,4,101.0,0.001026218,286.78740782138857,95.59580260712951,0.000874252028702,0.0010262184031972,18831.87212026747,1.0,-69.08372863111775,0.5,0.5,0.0093393000346959
0x22b1ebe9a9b8a70b2508103ae73704f4235816ab,0,0.0,10407.65,291414.15,5,0.0,1.067727,0.764748,0.0,0.0,29,21.41293785,21.41293785,4.7916362524771845,0.1711298661598994,0.0941688469176468,21.41293784752891,21.26078399981693,0.8620689655172413,0.0,0.1724137931034483,1.0,1.000226870289242
0x22b392de572bf9b0a92f871240453116206e2ed8,0,24.75,0.0,74.25,2,14.932137,86.067863,50.5,0.01,33.666149,5,101.0,0.001554158,225.09103526804583,56.27275881701146,0.0174232341067661,0.0015541577127606,12797.206518979849,1.0,-51.6537712092715,0.6,0.4,-0.01
0x22ba0779a0a700fc099a38376080a3ac33105a4e,0,2207.85,279.46,319493.33,2,0.2,9.99,0.5690149999999999,0.199558,0.586336,260,75.11002235,0.059025632,291.195133769549,1.1243055357897644,0.7707166563385811,0.0590256321741615,282.8851456226866,1.0,-0.5658820947278225,0.4923076923076923,0.5076923076923077,0.2842366390571808
0x22cb62cd9c066090a08a6c654bc5cf9faa233268,0,105.81,0.0,317.43,1,101.0,101.0,101.0,0.01,33.666176,4,101.0,0.001473262,201.7885267382128,67.26284224607095,0.5010470064583924,0.0014732617871686,20359.36722205944,1.0,-70.61196871674898,0.75,0.25,-0.105
