Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,avg value sent to contract,total transactions (including tnx to create contract,total ether received,total ether balance
0x141c7f512e2afa8097bcb80eb063a865d9398b8b,0,16.05,2190.65,538242.08,0,5,1,0.03843,19.371545,1.439697,0.999502,19.370937,1.513335,0.0,476,351.2859709,0.192257698
0x14379615b71f218c0af5ecf433636925effd0976,0,0.0,8481.67,229005.03,1,3,0,0.0,1.001539,0.8233,0.0,0.0,0.0,0.0,28,22.22909647,22.22909647
0x1442f6c3236f890fe5b00321ff79c53d331ed919,0,0.0,0.0,5.95,0,1,1,3.059807,3.059807,3.059807,3.059335,3.059335,3.059335,0.0,2,3.05980684,0.000471636
0x14436f40217e7e9b22a3d31a5f4c2f5012b3729e,0,77.6,0.0,310.38,0,1,2,101.0,101.0,101.0,0.006775,100.866841,25.249502,0.0,5,101.0,0.001992218
0x1443b9373b3feff49ba1ab0a9328b45310a89706,0,5.68,1642.1,179608.78,0,1,109,0.09,30.99,5.245394,0.0895799999999999,30.98958,5.244934,0.0,218,571.7479215,0.050071223
0x14456921869887952c5d5d3ba26ab79d3465cad9,0,0.0,10194.57,173307.73,1,5,0,0.0,41.39,18.693511,0.0,0.0,0.0,0.0,18,317.789682,317.789682
0x1453a9634c2db5bdd564cdab85a9004383bbcdd8,0,0.0,1951.89,160054.58,1,2,0,0.0,1.169086,0.958084,0.0,0.0,0.0,0.0,83,78.56284873,78.56284873
0x1453c122dd5ad2fe2e9b38490a07a9c15bf516fa,0,16.83,8716.59,26200.27,0,1,3,0.232687,1.292628,0.727757,0.232246,1.292208,0.727302,0.0,6,2.18327169,0.001365
0x14592395473f1c2a5615a22f2ef8264291f6de3e,0,22.14,0.0,66.43,0,1,3,101.0,101.0,101.0,1.0,81.171856,33.666149,0.0,4,101.0,0.0015539999999999
0x14630983dca0856fc501bd4388edb1332a58a3c6,0,15.7,170.05,557.25,0,1,3,0.172552,0.648982,0.347202,0.172063,0.648478,0.346707,0.0,6,1.04160468,0.001483117
0x1477ce6eb4f298f0085fe70c928ae4e36774caf2,0,7.1,0.0,21.3,0,2,3,499.552357,1501.447643,1000.5,0.1,1372.917984,666.999528,0.0,5,2001.0,0.001414909
0x1487111c30fda630e1898143e10a6411099f1f0b,0,2.91,161.76,329.33,0,2,1,2.467749,3.0,2.733875,2.467264,2.999427,2.733345,0.0,4,5.46774903,0.001058104
0x14906b7bdee863ffc4440dfe30327ffd1a9882c5,0,397.33,5707.5,1008740.77,0,4,177,0.049039,2.377236,0.327461,0.00054,2.376787,0.293078,0.0,347,53.70365944,0.070395913
0x1496f53a4b6a69fce0bcb5035be304766fc07a5a,0,9.43,13149.84,210548.27,0,3,1,0.362307,2.0,1.181571,0.359559,2.0000720000000003,1.180113,0.0,32,18.90513199,0.02331834
0x1499cc0d998ab2773fcda25be6a611f5fb3c3736,0,0.0,2914.9,291489.57,1,4,0,0.0,1.099813,0.518907,0.0,0.0,0.0,0.0,101,51.89069626,51.89069626
0x14a82f0517940670792a0e4e6fce6512b4ca6df3,0,0.62,16.67,26275.75,0,787,1,0.062059,7.244,0.2953,0.061617,7.243527,0.294827,0.0,3038,448.5601222,0.717662823
0x14a844f559d8b47b45cacd4143aaf6f7a1fce70b,0,5958.62,5840.05,278158.2,0,9,16,0.002,24.89,4.718193,0.0,39.87,2.449419,0.0,47,75.49108663,-0.440913369
0x14acd894309e04854cf147fbc0299eef4543471d,0,5.66,54431.37,272185.17,0,1,5,0.00143,0.025372,0.008548,0.00101,0.024952,0.008098,0.0,10,0.04273774,0.002247
0x14b14266bc366a77c4692778ec4b438c4b765d23,0,0.0,2752.56,319297.32,1,6,0,0.0,1.000482,0.243813,0.0,0.0,0.0,0.0,117,28.28230347,28.28230347
0x14b63b4900456a85604b213053b5a0572bd9484b,0,0.0,1605.08,192609.7,1,3,0,0.0,1.129446,0.447525,0.0,0.0,0.0,0.0,121,53.70298616,53.70298616
0x14b81baab2558b0411742610309de39e907b758c,0,11812.35,5597.11,1000993.2,0,15,45,0.001,595.01,30.859914,0.0,466.01,12.743355,0.0,100,894.9375,-9.840736
0x14bf344345800a571fb99e328481b39479116522,0,87.22,528.57,1107516.63,0,2,1,0.01221,29.85452,2.23795,1.054001,50.031111,6.062568,0.0,2704,4419.950422999998,0.338499
0x14c269ad50987127129be93974e01410699b33ff,0,1.74,17.09,37.67,0,1,1,0.1,40.0,20.05,0.099444,39.999413,20.049428,0.0,4,40.1,0.001143109
0x14c26d1c8b1157a7115baa89b2042b374aaefebd,0,3.99,3250.28,13017.07,0,4,1,0.2,1.0,0.6,0.199526,0.999555,0.599507,0.0,8,2.4,0.001971948
0x14c8046558e5cd6f90a81c8a7ea8f66b38d47694,0,2.03,0.15,6.38,0,2,3,837.559759,1163.440241,1000.5,0.35,1364.048748,666.999528,0.0,5,2001.0,0.001414909
0x14ccb60b06a9345cd4927766f09b6cb68ffecc17,0,45862.76,0.0,91725.52,0,1,2,0.025,0.025,0.025,0.0,0.02387,0.011935,0.0,3,0.025,0.00112995
0x14d397678bcab87f610cf5e3072ae63d54059007,0,0.0,1785.55,226764.25,1,4,0,0.0,5.650989,2.118816,0.0,0.0,0.0,0.0,128,269.0896064,269.0896064
0x14d76a0fdd3903c308da56af0f2728c843939c06,0,1.22,7645.16,114694.52,0,6,2,0.1,42.19,10.211865,0.09916,42.18916,10.940459,0.0,29,153.177973,0.01155
0x14d80cbdd45d6871cea392086c6e9bfaa129c9c7,0,1.17,0.42,4.33,0,2,3,828.067987,1172.932013,1000.5,0.491057,1574.617341,666.999528,0.0,5,2001.0,0.001414909
0x14e581d63ab6c0d664a7d8c605a8b45e3182f4f9,0,166.36,0.01,332.75,0,3,2,6.151903,87.498992,33.666667,0.065241,100.933733,50.499487,0.0,5,101.0,0.001026218
0x14f4cd4a34c2fd3c9943fe31b5a6942a41bca9d2,0,157.39,0.0,314.78,0,1,2,101.0,101.0,101.0,0.761864,100.237152,50.499508,0.0,3,101.0,0.000984218
0x14f7b4cee7d4d30ab7edfb3b3ca0669d7474b232,0,2.2,0.0,8.78,0,2,4,404.661124,1596.338876,1000.5,0.001078,1439.532513,500.249528,0.0,6,2001.0,0.001886545
0x14fba544e6f7caacd62b7592790e64f64f2c7530,0,2.45,0.66,8.67,0,2,3,634.612564,1366.387436,1000.5,0.142556,1439.261728,666.999528,0.0,5,2001.0,0.001414909
0x15062cf9ae15989f17721061647734b8eb4d44f8,0,26024.5,19263.72,698587.03,0,8,10,0.015,16.0,4.394636,0.0,18.5,5.286612,0.0,31,70.31416897,-8.985018344
0x1514e36187709fb3761f88d38c1e7aa2ec122c31,0,1378.57,2634.18,1351649.42,0,9,24,0.005749,7.995,0.732232,0.0,75.129532,7.083645,0.0,536,357.3289966,17.31402497
0x1516a7b834ded64a2456de381a33d22e7e4be266,0,0.0,2406.73,334535.07,1,1,0,0.050011,0.126158,0.05393,0.0,0.0,0.0,0.0,140,7.49628656,7.49628656
0x151e201b90f8790568df0a2399d20521eaef4749,0,0.95,0.7,9483.53,0,1,6564,10000.0,19855.8,12963.95,0.054219,192.506982,3.966755000000001,0.0,10000,51855.8,12204.12006
0x151f9b0c0d9e4aaedc17feb6d698f96c5e9c75ef,0,165.15,0.0,330.3,0,2,2,49.770407,51.229593,50.5,0.025105,100.973869,50.499487,0.0,4,101.0,0.001026218
0x15215b71dcbf01bdbb9afe144262498b775cdf34,0,2716.23,15886.0,1002210.72,0,10,81,0.0,0.741568,0.197215,0.0,1.2,0.027923,0.0,272,3.944290306,-3.092421143
0x1521a9900cf79a121d87404eed808c5bf3624c9f,0,20.95,0.0,62.85,0,1,3,101.0,101.0,101.0,0.5061439999999999,99.524483,33.666149,0.0,4,101.0,0.0015539999999999
0x1528e24fb07dfb80e5144d2f479df10c9d26088f,0,0.0,50279.59,201118.35,1,3,0,0.0,33.007773,8.276943,0.0,0.0,0.0,0.0,5,33.10777329,33.10777329
0x152a3151f2823990900a89332829402a5a5bd549,0,0.0,0.0,1.35,0,1,1,0.54916,0.54916,0.54916,0.5486880000000001,0.5486880000000001,0.5486880000000001,0.0,2,0.54916,0.000471636
0x1535bf11620bb873a8052c1aac5809da11dae2d2,0,159.16,0.0,318.32,0,1,2,101.0,101.0,101.0,0.1,100.99736,50.54868,0.0,3,101.0,-0.097359782
0x153a71e2913b9d3279dfb16c62ff04ab041f8369,0,0.0,0.0,648269.12,0,1,1,0.001,0.001,0.001,0.00079,0.00079,0.00079,0.0,2,0.001,0.00021
0x153d706d3673f18918f9501405fcb7b6c4df4432,0,0.0,0.0,263.3,0,1,1,5.0,5.0,5.0,4.99938,4.99938,4.99938,0.0,2,5.0,0.00062
0x153ef79f271816a1c13579ed54cf3edeab9b91f3,0,380.96,27692.65,341073.95,0,2,8,0.001068,1.000155,0.350577,0.052,0.285,0.182613,0.0,35,4.2069282580000005,0.006825
0x1543cf989ca373792025d9ba29419823fb514fde,0,0.0,570.01,396157.15,1,3,0,0.0,1.155851,0.973672,0.0,0.0,0.0,0.0,696,676.70196,676.70196
0x154780f69961ec0a5c7ca774ae13a39dd0d0ca33,0,0.0,2080.46,226769.97,1,5,0,0.0,1.0020209999999998,0.463973,0.0,0.0,0.0,0.0,110,50.57306809,50.57306809
0x15507de20d1753259e82930f06bf9ce46f2d0730,0,27449.13,45839.58,1411695.2,0,9,2,0.01073,14.99,0.640943,1.020134,14.989396,6.195464,0.0,32,18.587336,0.000944682
0x1554aa0026292d03cfc8a2769df8dd4d169d590a,0,45.89,0.0,458881.72,2404,1,809,100.0,100.0,100.0,0.0,0.0,0.0,0.0,12404,100.0,100.0
0x156ad0af7d492f6241bb5646c080cca98f9a7308,0,4817.16,18166.41,736045.88,0,8,17,0.005,20.052865,9.580231,0.0,21.057337,1.434064,0.0,114,134.1232338,-9.283202949
0x156ef837ad5f2c3b98ac0b26666cccdd3bec981d,0,3.78,8172.45,24528.68,0,1,3,0.995,5.0,2.836766,0.994559,4.999528,2.8363150000000004,0.0,6,8.510297999999999,0.001353636
0x157c19765a48d9a4b6330f61181cf0ef8b70d343,0,2038.93,20179.84,682665.12,0,6,3,0.005,337.0,55.263115,0.0,637.047457,61.183656000000006,0.0,59,1713.15655,0.014169815
0x1586a94db88cf281688d0c44e33749fa9d154055,0,0.0,0.0,21.48,0,1,1,0.8687,0.8687,0.8687,0.868196,0.868196,0.868196,0.0,2,0.8687,0.000504
0x159375f7c1eb2298932c760c713a8a03db3c06ae,0,2.23,0.0,8.92,0,2,4,431.848348,1569.151652,1000.5,0.001078,1902.627464,500.249528,0.0,6,2001.0,0.001886545
0x1595c383f52e474b28b5e6b4b8f72e92c1461474,0,56.71,131.27,637517.8,0,225,4601,0.00294,4000.0,41.495337,0.00104,1899.96874,21.739258,0.0,10006,39503.56036,-157323.68
0x1596463447add05d6a664122d9809f8329717622,0,21.56,0.0,64.67,0,1,3,101.0,101.0,101.0,0.547075,72.84258,33.666149,0.0,4,101.0,0.0015539999999999
0x159d66f3da80294c083963356b83bc8eca8af40f,0,161.92,0.82,325.48,0,2,2,49.548443,51.451557,50.5,5.0,95.998974,50.499487,0.0,4,101.0,0.001026218
0x15a330dd60081d7d93e19395a56c65a391bc4698,0,2146.91,6523.28,397590.75,0,6,32,0.1,61.1,13.791073999999998,0.0,68.0,6.094496,0.0,122,427.5233013999999,-127.0757986
0x15b1539f3b0b80031492547190388670c25ccb94,0,0.0,0.0,275.88,0,1,1,1.1,1.1,1.1,1.09938,1.09938,1.09938,0.0,2,1.1,0.00062
0x15c00e7b46054117ae46fc48ff37e5432fd58451,0,11.99,0.0,47.97,0,1,3,101.0,101.0,101.0,0.499496,63.144921,25.249475,0.0,5,101.0,0.0021
0x15c8a4988dcbb7976cdebfa1bb80ed3f2f8b67dc,0,3.66,1851.58,1142825.12,0,1,1,0.200009,0.408772,0.21117,0.196567,0.408152,0.210567,0.0,1232,130.0804617,0.371360131
0x15cb207676c76942f92867859824993d1ebf9c94,0,1.96,14296.76,114389.77,0,2,1,4.0,20.0,13.503959,3.99958,19.999496,13.503348999999998,0.0,16,108.031673,0.00487852
0x15dc3e40c1d61c3c9f8a3a4a34cf078bdf3de86e,0,0.0,0.0,2390.02,0,1,1,6.5528900000000005,6.5528900000000005,6.5528900000000005,6.55227,6.55227,6.55227,0.0,2,6.552889784,0.00062
0x15de256eeb80765516c8d50b2a2bc322709bfca1,0,25.35,496.07,756778.62,0,2,3,0.104337,289.134345,0.77182,0.498998,289.489756,1.868197,0.0,2111,1153.099455,0.421604998
0x15e1cb662c5974a01db1e530ea055b8869bd28ad,0,163.47,0.21,327.37,0,2,2,2.509676,98.490324,50.5,2.0,98.998974,50.499487,0.0,4,101.0,0.001026218
0x15e47333216a6d9042a0caf4e969d62ca147ec34,0,162.03,0.83,326.55,0,3,2,10.494561,75.64915,33.666667,0.5,100.499016,50.499508,0.0,5,101.0,0.000984218
0x15e920f99a3e4c1f06bc32af24196b4cb945f208,0,5724.61,2837.76,1014423.82,0,24,39,0.03822,21.9,8.386439999999999,0.0,40.0,4.226309,0.0,212,578.6643381,-25.69783146
0x1601196711a977c612daf3bff93e73ddcaa87011,0,8.83,1113.81,663453.2,0,3,493,0.009134,0.593014,0.218613,0.000909,1.299511,0.219149,0.0,1179,129.2000759,0.340199504
0x16041622dab0ad1190d51799f15a89ea99b25997,0,0.0,0.0,16.32,0,1,1,0.99,0.99,0.99,0.989496,0.989496,0.989496,0.0,2,0.99,0.000504
0x160d297cadfe4266f180899093cf6a6ff320984e,0,363.35,1882.13,719935.73,0,3,3,0.020014,0.911857,0.075817,0.019804,1.896968,0.091651,0.0,602,25.01969313,0.090517408
0x16103045dfce619e94eaf712bdf44678c89a4e2e,0,23.22,0.0,69.65,0,2,3,16.312835999999994,84.687164,50.5,18.999424,62.19765500000001,33.666149,0.0,5,101.0,0.0015539999999999
0x1616ac76b906000486918b8da7caaa81c9ee64bb,0,0.0,1462.57,198909.02,1,3,0,0.0,1.130199,0.416181,0.0,0.0,0.0,0.0,137,56.60061773,56.60061773
0x161b93629577762d3fd0cab4d6cfc906094c98d5,0,5.89,15553.18,93354.43,0,2,1,2.0,7.0,3.256367,1.999181,6.999391999999999,3.25551,0.0,12,19.53819914,0.00513669
0x161dc2b5518754144d4d8ad07eb33308ccc48f07,0,92996.37,6860.16,571698.55,0,1,5,1.088532,111.0,56.044266,0.0,110.0,18.673333,0.0,8,112.0885324,0.04853238
0x161e084574667bb2b0320cfee2bb15de7ec29744,0,143.12,42.4,371.03,0,1,2,0.098022,3.860612,1.979317,0.097518,3.860132,1.978825,0.0,4,3.958634367,0.000984218
0x161e1ea7128c9849f2d3c7ed7845086fb21c33bd,0,25903.18,0.0,181322.25,0,0,4,0.0,0.0,0.0,0.0,0.005919,0.000916,0.0,7,0.0,-0.006412764
0x161e33e2dec866c973db43292a7d5e4751757154,0,0.0,0.0,24.47,0,1,1,0.435988,0.435988,0.435988,0.435484,0.435484,0.435484,0.0,2,0.43598781,0.000504
0x1620e371378e04c1e5cf83e4f34299bbb4e08c31,0,0.0,7696.16,200100.23,1,3,0,0.0,7.497000000000001,0.7615069999999999,0.0,0.0,0.0,0.0,27,19.79919093,19.79919093
0x1620ed0089275b16363c6092b0cd172c00681836,0,161.5,0.0,323.0,0,1,2,101.0,101.0,101.0,8.99916,91.999856,50.499508,0.0,3,101.0,0.000984218
0x16402006acad6447a2f470fe24ce1090b488614a,0,6.01,0.0,372.85,0,2,62,4231.444707,5769.555293,5000.5,0.001,3294.010396,161.305838,0.0,64,10001.0,0.038031
0x164d92a6126ebf0f354fa098e173f1a50277fdd2,0,2076.13,1225.67,1085442.22,0,144,124,0.0,85.0,8.11266,0.0,424.0029,5.353078,0.0,624,2003.826964,-14.28342554
0x1651abb8e1e5d0f753896bdc09c685b4493b60fd,0,167.62,0.01,335.28,0,3,2,2.467068,50.998992,33.666667,0.01,100.988974,50.499487,0.0,5,101.0,0.001026218
0x1654202187fa9a31af477dd1645819aa51e80ad4,0,21.68,0.0,65.03,0,1,3,101.0,101.0,101.0,1.012047,81.699861,33.665988,0.0,4,101.0,0.002035312
0x16558c16b33bd2a25cbac07e97e05f35d2526aca,0,29.5,2170.97,259626.3,0,1,7,0.05001,0.170234,0.053387,0.048805,0.169394,0.052829,0.0,235,6.299701146,0.11865
0x165698e27726f37370430458a26faf60ce413a6d,0,9597.58,4409.66,1032644.65,0,27,56,0.001612,25.865828,6.289556,0.0,100.003,7.642025,0.0,153,528.3227404,1.023038532
0x165869265eb30c1eea51edf59cbcb039e388bcc3,0,3.71,0.0,11.13,0,2,3,502.425846,1498.574154,1000.5,1.036461,1943.768803,666.999528,0.0,5,2001.0,0.001414909
0x16596e44ca0035c29a29fc6b7fc74a38848ffbe6,0,0.0,18678.68,130750.73,1,5,0,0.0,7.204874,3.341457,0.0,0.0,0.0,0.0,8,23.39020079,23.39020079
0x165a8d8b16943f38f3c440bf6c8290941cae2fd1,0,3469.78,10968.4,435168.9,1,7,45,0.009729,2.593526,0.492288,0.0,1.0436,0.122183,0.0,94,7.384323901,-2.145967084
0x16669c161e27521d96cbc9d5af37f24fc70ae8ca,0,3926.59,6478.14,1031308.78,0,19,71,0.0,86.0,10.089085,0.0,50.0,3.979367,0.0,220,696.14685,95.26241564
0x1676ff0203e5ef9fc16b48dbef097362965607e9,0,23132.57,2034.94,877359.32,0,8,9,0.00416,200.487734,2.171246,0.0,200.49,27.862506,0.0,286,590.5788159,200.5037271
0x167a9333bf582556f35bd4d16a7e80e191aa6476,0,62.97,19.65,352687.38,1,467,1052,0.000132,9999.93,117.828075,0.0,180000.0,340.106156,0.0,10003,753864.0252,-471878.5607
0x1685f88542ba1c5f47b687bfe3a2e078db06fff0,0,160.52,0.0,321.03,0,1,2,101.0,101.0,101.0,0.08776,100.911256,50.499508,0.0,3,101.0,0.000984218
0x1686d113d2720dd6d9cd26998b198eb52563fa4b,0,2980.94,5132.44,1095412.27,0,4,5,0.010004,3.46478,0.301124,0.0,3.790367,0.872309,0.0,239,53.60015559,0.389333808
0x16880012f89a251793dea9fe9c822b2339ccac2d,0,14.63,48330.12,483447.57,0,9,1,0.120394,1.41014,0.476554,0.123292,1.401795,0.474479,0.0,20,4.765543375,0.020749675
0x168bcc57ccc0dbe906481a7c582afdc5a2e4f1cb,0,0.0,1137.25,665291.3,1,6,0,0.0,1.543311,0.944883,0.0,0.0,0.0,0.0,586,552.7568331,552.7568331
0x168d9b20086ccf589b44b45e3b3c1a454c3ec030,0,24.44,0.0,73.33,0,1,3,101.0,101.0,101.0,0.4,79.186761,33.666149,0.0,4,101.0,0.0015539999999999
0x16927aebf1cda8b85f998748809fa03be44f0b88,0,4018.73,54218.28,291254.25,0,2,2,1.995,10.551901,7.511097,0.0,22.227533,0.765548,0.0,35,22.53329072,-1.964242757
0x16961eaee0563e867d5bdcb592b5440b696de7af,0,0.0,0.0,10.72,0,1,1,0.1,0.1,0.1,0.09938,0.09938,0.09938,0.0,2,0.1,0.00062
0x169acc05308764144836e7d378512c9335f5040d,0,2418.04,1876.96,573503.95,0,13,2,0.004,272.0,73.539569,0.0,4369.2074520000015,383.3438220000001,0.0,292,18017.19442,0.03477629
0x169dfb3d871b0e83d6cfccf7aa7e6a4ad79ebf80,0,0.0,2447.47,283906.08,1,7,0,0.0,1.93,0.228638,0.0,0.0,0.0,0.0,117,26.52200868,26.52200868
0x169e82349087d2f5895dea1b3ac8c3b0abba68cf,0,18443.71,3268.26,539053.13,0,2,9,0.022441,0.307937,0.202169,1e-05,3.04362,1.225545,0.0,86,13.94967701,-6.88458818
0x16b2556e015dbe017f50d3dc403ddfb244ad59fb,0,15.49,11801.56,141804.55,0,7,2,4.995,340.0,68.94896700000001,4.99458,339.999139,68.948135,0.0,24,827.3876,0.009975
0x16b723d022bb8a86e7bdcaa2ad886f8c3fb900be,0,5680.31,16390.95,423768.32,0,16,13,0.0,5.782719,0.578164,0.0,1.3,0.32105,0.0,39,10.98510967,4.56410967
0x16bdc8806f1369d33febc10b45606e27c8aa9fba,0,9312.07,11088.47,1200023.08,0,12,44,0.001,40.0,6.856375,0.0,108.8,4.343751,0.0,122,246.8294831,-126.7331289
0x16bdffb120e98ec2d18ec2ab3e7c157a762d3f2d,0,154.5,0.0,309.0,0,1,2,101.0,101.0,101.0,2.579,98.420016,50.499508,0.0,3,101.0,0.000984218
0x16c19171e9fc08c4eb7ef67f3d9d9dcc05d0795b,0,3.34,78162.61,234497.85,0,2,1,0.1,1.494349,0.654783,0.096747,1.49366,0.653374,0.0,6,1.96434936,0.0042276
0x16cb539d9363264c91214ed29aa2ae43e5d9c3e3,0,146990.55,0.0,293981.1,0,1,2,0.75,0.75,0.75,0.0,0.0,0.0,0.0,3,0.75,0.75
0x16d9848b8ef64398210eae4858319f65afa1f616,0,0.0,0.0,2.32,0,1,1,9.359546,9.359546,9.359546,9.358636,9.358636,9.358636,0.0,2,9.35954647,0.00091
0x16e2cb8a17795ded53e5842ee0df7c2e545fe8db,0,15.94,41758.89,292423.85,0,3,1,0.195,9.0,2.776734,0.194141,8.997346,2.7743290000000003,0.0,14,19.43713538,0.01683238
0x16e47e8599c5314933ce6f371a1b6280ed8dd975,0,0.0,0.0,447.95,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,0.0,2,10.0,0.00062
0x16e9d411245fe0a36f4b321d8426e3840b83d7d0,0,160.42,1.02,322.88,0,2,2,9.704789,91.295211,50.5,10.578974,90.42,50.499487,0.0,4,101.0,0.001026218
0x16ebc3a2a758f12baec2d50d7cafb07dd8dfe8ae,0,320.06,1763.27,470838.37,0,3,54,0.04904,2.68677,0.132458,0.000538,2.685508,0.139709,0.0,443,30.20045133,0.16300619
0x16fdf2fb4d41d00501049eacd7ab970433e2247d,0,830.37,2020.02,632824.63,0,6,12,0.01,200.194573,3.345214,0.0,200.0,40.623396,0.0,328,1013.599924,-1.984987802
0x170632509d687ec366b467c40dcc0ad5850f896e,0,14.76,0.0,44.27,0,1,3,101.0,101.0,101.0,1.542875,73.77395,33.666149,0.0,4,101.0,0.0015539999999999
0x170e6d3da3fd82d2fc932357cda5d9b620eb5358,0,0.0,0.0,377.35,0,1,1,2.232886,2.232886,2.232886,2.232266,2.232266,2.232266,0.0,2,2.2328863,0.00062
0x170e863128d2f958b516be68e663bf604ded51fe,0,0.0,0.0,0.68,0,1,1,0.138179,0.138179,0.138179,0.137759,0.137759,0.137759,0.0,2,0.13817932,0.00042
0x1714a6bc35230d6bc67d98baac13189a710528bd,0,11099.68,6524.67,985091.5,0,6,27,0.03286,20.0,4.768086,0.0,20.0,2.695698,0.0,104,176.4191646,-4.192627023
0x171a8622f16561fc5220b0cad6a398dddd713d4b,0,159.05,0.0,318.1,0,1,2,101.0,101.0,101.0,2.0,98.998571,50.499286,0.0,3,101.0,0.001428506
0x1721049b6661bdfac3febcc25c93af6ff1cf0d4a,0,0.0,12452.52,328220.63,0,3,1,0.71153,60.0,13.939604999999998,1.0,1.0,1.0,0.0,27,362.429737,361.429737
0x172449dab901450de051a25cf113f40cf5c42a2d,0,0.0,15275.27,656836.7,1,3,0,0.0,5.0,0.142326,0.0,0.0,0.0,0.0,44,6.12,6.12
0x1724dd5e31eae6d1360cff76203b2d1d05bba494,0,205282.57,0.0,615847.7,0,1,1,5.0,5.0,5.0,0.1,4.799244,1.6664150000000002,0.0,4,5.0,0.000756008
0x1726a2cb338e4ce6d008d8ca63f4326bc2fd1253,0,0.0,2059.91,591193.4,1,6,0,0.0,0.258612,0.097609,0.0,0.0,0.0,0.0,288,28.01391147,28.01391147
0x1730d87691c408aad7ab90dba1744a61a55a1c5e,0,160.94,0.3,322.48,0,2,2,34.836240000000004,66.16376,50.5,1.38978,99.609235,50.499508,0.0,4,101.0,0.000984218
0x173e055b5815a28417096a9358e6ebd4fa75f8b8,0,1324.2,16170.71,422806.45,0,8,6,0.8706,32.9299,13.830757,1.0,30.0,14.857143,0.0,39,345.7689202,137.76892019999997
0x17407953f1a3c3ce1fd1bf093b2f7e85506d06ba,0,22.74,0.0,68.23,0,1,3,101.0,101.0,101.0,0.41149,80.391423,33.666149,0.0,4,101.0,0.0015539999999999
0x174303b6f4831add821a8c2595eebca33f3e6b7e,0,0.0,0.0,2.65,0,1,1,0.048703,0.048703,0.048703,0.047101,0.047101,0.047101,0.0,2,0.04870341,0.001602564
0x17441f24d17e8190a4fabc3a6c0dbda4350997eb,0,0.0,22082.89,88331.55,1,3,0,0.0,13.519495,6.3369550000000014,0.0,0.0,0.0,0.0,5,25.34781876,25.34781876
0x1745bc863c2fe977dd77fd025d6b334dfe5dbf29,0,31438.5,4555.61,274286.03,0,3,5,1.5606,3.37645,2.253833,0.0,2.775453,1.407815,0.0,13,11.26916488,0.006643594
0x17512af8cc6ee010d89ff5f5b981239e23978ed0,0,0.0,9042.13,198926.8,1,6,0,0.0,5.999495,1.588658,0.0,0.0,0.0,0.0,23,34.95046961,34.95046961
0x175287c9b96c270978703c601171b9f1db7590d2,0,22.14,0.0,66.42,0,1,3,101.0,101.0,101.0,5.0,85.020462,33.666149,0.0,4,101.0,0.0015539999999999
0x1759fdcd0546142697c888c3566e271853c10aeb,0,3.37,0.42,14.32,0,2,3,836.676514,1164.323486,1000.5,0.1,1524.967973,500.249528,0.0,6,2001.0,0.001886545
0x1762917c29900a9e2ac2aacb990a3698b4dcad9a,0,2306.44,0.0,4612.88,0,1,1,1.995,1.995,1.995,1.0,1.0,1.0,0.0,3,1.995,-0.005
0x1769d3ee1b2f4f18818f9d5cc5edab2da2d615a6,0,0.0,17444.24,226775.15,1,5,0,0.0,6.881605,2.5729610000000003,0.0,0.0,0.0,0.0,14,33.4484947,33.4484947
0x176cd6e4fddca44e8fe98611289108558c248ef4,0,80.12,0.04,320.58,0,2,2,45.067088,55.932912,50.5,1.388443,85.110573,25.249502,0.0,6,101.0,0.001992218
0x177403c7e4f58cd52a57e97994e688baaa3a9b64,0,0.0,1771.71,226779.17,1,3,0,0.0,0.5849489999999999,0.252587,0.0,0.0,0.0,0.0,129,32.33114939,32.33114939
0x177e60c30d60adfff4529d5ae2cd64af7eac8493,0,0.0,0.0,15.73,0,1,1,0.521875,0.521875,0.521875,0.521255,0.521255,0.521255,0.0,2,0.521875,0.00062
0x179337cc5b7dc9fb02c909c2ccf367aa93d66a37,0,0.0,0.0,23.88,0,1,1,3.608889,3.608889,3.608889,3.608269,3.608269,3.608269,0.0,2,3.60888874,0.00062
0x17997c2c2d460d525ccec81c5d5dde5c9ea5e6ed,0,0.0,169011.67,1014070.0,0,6,0,0.002702,9.996406,3.352106,0.0,0.0,0.0,0.0,6,20.11263856,20.11263856
0x179a28de1f45d964f9910ffc3e767d84de0da4b1,0,0.0,0.0,5.7,0,1,1,1.170093,1.170093,1.170093,1.169622,1.169622,1.169622,0.0,2,1.17009319,0.000471636
0x17ab335b0720c2f8e7ad8269dfaeee5d22cdf6b7,0,163.93,1.02,329.92,0,2,2,19.904876,81.095124,50.5,0.367806,100.631168,50.499487,0.0,4,101.0,0.001026218
0x17ae1850e6e4c0181a48545175b1098ae3a3302f,0,237.29,21756.42,526662.62,0,2,2,0.01997,138.4819,18.237731,3.630849,138.48148,23.036575,0.0,43,437.70555,0.0106190489999999
0x17b3873a711e9e7d08a992ffac2f508ab50dced2,0,0.0,628.3,449862.18,1,6,0,0.0,4.026733,1.063666,0.0,0.0,0.0,0.0,717,761.5849408,761.5849408
